pathway	pval	padj	log2err	ES	NES	size	leadingEdge
11	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.00118031890340501	0.0121966286685184	0.45505986738723	0.6646208534064	1.89900384825208	23	c("PRPS1", "PGM2", "TALDO1", "DERA", "GPI", "RPIA", "RBKS", "RPE", "PFKP", "PRPS2", "PFKM", "FBP1", "ALDOB", "TKT")
12	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.000702102764100826	0.00932793672305384	0.477270815362862	0.570433516015211	1.85526975758851	42	c("EHHADH", "ALDH3A2", "ALDH1B1", "ACAD8", "BCKDHB", "HMGCL", "ACADM", "MMUT", "DLD", "PCCA", "ABAT", "AOX1", "ACAA1", "MCEE", "OXCT1", "HADHB", "ACAA2", "ALDH9A1", "ECHS1", "DBT", "PCCB", "HSD17B10")
13	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.00244617248053289	0.0216660991132913	0.431707695803346	0.613000891952113	1.85336002336625	30	c("CTH", "AGXT2", "DMGDH", "DAO", "GNMT", "SHMT2", "CBS", "MAOA", "AMT", "DLD", "SHMT1", "PIPOX", "SRR", "GLDC", "BHMT", "ALAS1", "ALAS2")
14	KEGG_CARDIAC_MUSCLE_CONTRACTION	0.00112877377225173	0.0121966286685184	0.45505986738723	0.565751826696404	1.83391963338676	40	c("TNNI3", "RYR2", "CACNB4", "CACNA2D1", "ATP2A2", "CACNB2", "CACNA1S", "ACTC1", "TNNT2", "FXYD2", "ATP1A1", "TNNC1", "TPM1", "TPM2", "MYL2", "SLC9A6", "MYL3", "CACNG3", "TPM4", "ATP1B1", "CACNA2D2")
15	KEGG_FATTY_ACID_METABOLISM	0.00183917253978808	0.0171043046200291	0.45505986738723	0.585896885751752	1.80892163067877	33	c("EHHADH", "ACOX1", "ALDH3A2", "ALDH1B1", "ACADVL", "ACSL1", "ACADM", "ACSL5", "ACADL", "CPT2", "ACAA1", "HADHB", "ACAA2", "ALDH9A1", "ECHS1", "ADH7", "HADHA", "ECI1", "CPT1B")
16	KEGG_ARGININE_AND_PROLINE_METABOLISM	0.000814245322860496	0.0100966420034702	0.477270815362862	0.532787144524223	1.79400777886948	51	c("ALDH3A2", "AGMAT", "ALDH1B1", "AMD1", "CKMT2", "DAO", "OTC", "ACY1", "MAOA", "P4HA2", "PRODH2", "PYCR3", "GLUL", "ARG1", "ASL", "PYCR1", "CKM")
17	KEGG_PEROXISOME	0.000638947330235395	0.0091418618018295	0.477270815362862	0.485383865259841	1.76427854140717	76	c("PECR", "PEX1", "EHHADH", "ACOX1", "IDH2", "ABCD2", "HAO1", "MPV17L", "DAO", "GNPAT", "PHYH", "ACOT8", "SOD1", "AMACR", "NUDT12", "HMGCL", "ACSL1", "HACL1", "ACSL5", "PIPOX", "CROT", "ACAA1", "EPHX2", "HSD17B4", "ECH1", "PEX19", "PXMP2", "PEX7", "PEX3", "GSTK1")
18	KEGG_RNA_POLYMERASE	0.00581452529434729	0.0432600681899439	0.407017918923954	0.597035791775282	1.74622155809996	26	c("POLR3F", "POLR2K", "POLR1B", "POLR2G", "POLR2I", "POLR3G", "POLR2B", "POLR2E", "POLR3D", "POLR3K", "POLR2A", "POLR3C", "POLR2D", "POLR1E", "POLR3B", "POLR1C")
19	KEGG_PYRUVATE_METABOLISM	0.00360365154861796	0.0291425733931714	0.431707695803346	0.568944032606182	1.73769894485364	32	c("ALDH3A2", "ME1", "ALDH1B1", "GLO1", "MDH1", "GRHPR", "ACOT12", "DLD", "ACYP1", "LDHD", "PDHB", "ALDH9A1", "DLAT", "PCK1", "ACYP2", "ACACB", "PCK2")
20	KEGG_ALZHEIMERS_DISEASE	0.000241112431440526	0.00498299024977088	0.518848077743792	0.438995014224365	1.717962055658	122	c("NDUFB4", "SDHB", "SDHD", "NDUFS4", "ATP5PF", "NDUFB1", "ATP5MC3", "CAPN2", "NDUFV2", "ATP5MC1", "CASP3", "PSEN1", "CALM1", "NDUFB5", "NDUFC2", "NDUFS7", "NDUFA6", "NDUFB3", "ATP5PO", "ATP5PD", "ATP2A2", "NDUFB6", "PLCB4", "ATP5F1B", "CACNA1S", "ATP2A1", "NDUFA8", "NDUFA4", "NDUFS1", "NDUFB9", "MME", "ATP5F1C", "NDUFA5", "NDUFA2", "SDHC", "MAPT", "NDUFA4L2", "SDHA", "ATP5F1A", "HSD17B10", "NDUFA9", "PPP3CB", "APP", "BID", "NDUFS5", "CALM2", "NDUFB8", "NDUFB10", "IL1B")
21	KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.00534953530039814	0.0414588985780856	0.407017918923954	0.752403720677537	1.71413331179003	10	c("EHHADH", "ALDH3A2", "ALDH1B1", "ALDH9A1", "ECHS1", "YOD1", "HADHA", "ALDH7A1", "NAA80")
22	KEGG_TRYPTOPHAN_METABOLISM	0.0129239015457076	0.0860409508402604	0.380730400722792	0.534648449909576	1.67967567408037	35	c("KMO", "IDO2", "EHHADH", "AADAT", "ALDH3A2", "ALDH1B1", "KYNU", "MAOA", "AOX1", "ACMSD", "AFMID", "ALDH9A1", "ECHS1", "OGDHL", "HADHA", "WARS1", "HAAO", "TPH2", "HADH")
23	KEGG_HISTIDINE_METABOLISM	0.0220272023945596	0.117139563951482	0.352487857583619	0.567989249239068	1.65831087873508	25	c("ALDH3A2", "ALDH1B1", "UROC1", "ALDH1A3", "HAL", "MAOA", "BUD23", "AMDHD1", "HNMT", "ALDH9A1")
24	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.013401553607727	0.0860409508402604	0.380730400722792	0.805764681988194	1.65534747852595	7	c("ALDH3A2", "ALDH1B1", "UGDH", "ALDH9A1")
25	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.0226721736680289	0.117139563951482	0.352487857583619	0.607604077632297	1.64210584087811	18	c("FMO3", "FMO5", "ALDH1A3", "GSTZ1", "GSTP1", "MGST1", "MAOA", "MGST3", "AOX1", "GSTK1")
26	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.014540632837558	0.0876150826070008	0.380730400722792	0.769991390333903	1.6328437531533	8	c("CRYL1", "XYLB", "RPE", "DHDH", "UGDH", "GUSB")
27	KEGG_BUTANOATE_METABOLISM	0.0164096253908903	0.0924906158395633	0.352487857583619	0.540589832279265	1.60953785326366	28	c("EHHADH", "ALDH3A2", "ALDH1B1", "ACSM3", "GAD2", "ACSM1", "HMGCL", "L2HGDH", "ABAT", "OXCT1", "PDHB", "ALDH9A1", "ECHS1", "HADHA", "ACSM5", "BDH2")
28	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.0300119046620727	0.143133699157578	0.352487857583619	0.56739630964783	1.57930727326047	21	c("CA2", "MDH1", "SLC4A4", "CA4", "AQP1", "FXYD2", "ATP1A1", "PCK1", "SLC9A3", "PCK2", "ATP1B1", "GLUD1")
29	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.0246027190867008	0.120883468489677	0.352487857583619	0.488339396706783	1.55258513036661	37	c("VAMP8", "SNAP29", "STX17", "VAMP7", "SNAP23", "VAMP5", "SEC22B", "STX12", "STX16", "VAMP2", "BET1L", "GOSR1", "VTI1A", "SNAP47", "GOSR2", "STX11", "STX1B", "STX8", "STX7", "BET1")
30	KEGG_RETINOL_METABOLISM	0.0451925030904982	0.191041035791651	0.321775918075361	0.582098264935672	1.55053384754011	17	c("ALDH1A1", "BCO1", "RETSAT", "RDH10", "PNPLA4", "RDH5", "ADH7")
31	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.037586696061789	0.17366926862596	0.321775918075361	0.53630098204035	1.54848758836201	24	c("NNMT", "NT5E", "NUDT12", "QPRT", "AOX1", "ENPP1", "NADK", "BST1", "PNP", "NMNAT1", "NMNAT3")
32	KEGG_GLYCEROLIPID_METABOLISM	0.0150735625990539	0.0876150826070008	0.380730400722792	0.464486264651165	1.52653683485425	43	c("TKFC", "LCLAT1", "ALDH3A2", "ALDH1B1", "GK", "DGKZ", "DGKA", "AKR1A1", "GPAT3", "DGKG", "DGKB", "MBOAT1")
33	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.0134149869589653	0.0860409508402604	0.380730400722792	0.422554515318537	1.51345415813741	70	c("GPD1", "PCYT1A", "LCLAT1", "GPD2", "GPD1L", "ETNK2", "GNPAT", "CDS1", "DGKZ", "DGKA", "PLA2G6", "GPAT3", "LYPLA2", "DGKG", "DGKB", "MBOAT1", "LPCAT3")
34	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.0673461220323992	0.230127549676215	0.287805130535564	0.477385409861964	1.44333727078099	30	c("AGXT2", "GPT2", "GAD2", "ADSS1", "ABAT", "GPT", "GLUL", "ASL", "ASNS", "NIT2", "ASS1", "ASPA", "GLUD1", "GOT1", "DDO", "GOT2", "ADSL", "GLS2")
35	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.069285713881011	0.230127549676215	0.287805130535564	0.467620671630598	1.42823177872525	32	c("PIGR", "TNFRSF17", "CCL25", "TNFRSF13B")
36	KEGG_PURINE_METABOLISM	0.0246966225946653	0.120883468489677	0.352487857583619	0.349295654563843	1.41505219040838	148	c("PRPS1", "POLR3F", "GDA", "PRUNE1", "PRIM1", "NT5E", "PDE6A", "ADK", "POLR2K", "POLR1B", "ADCY9", "FHIT", "AK2", "PDE4A", "AMPD3", "POLR2G", "ADSS1", "POLD2", "URAD", "HPRT1", "POLR2I", "ENTPD5", "AMPD1", "PDE1A", "ENPP1", "PRPS2", "ATIC", "AK7", "POLR3G", "ENTPD6", "POLR2B", "GMPR", "POLR2E", "APRT", "ADPRM", "POLR3D", "PNP", "AK1", "POLR3K", "POLR2A", "GMPR2", "PAPSS1", "ADCY7", "PDE8B")
37	KEGG_CYSTEINE_AND_METHIONINE_METABOLISM	0.0802294293584483	0.23316677907299	0.287805130535564	0.467254579335742	1.4127075008291	30	c("AHCY", "CTH", "MAT2A", "AMD1", "DNMT1", "AHCYL1", "CBS", "MAT1A", "ADI1")
38	KEGG_VIBRIO_CHOLERAE_INFECTION	0.0508474576271186	0.210169491525424	0.276500599254472	0.420365072672431	1.40582978903197	49	c("ATP6V0A1", "PRKACB", "ADCY9", "TJP2", "PRKCA", "KCNQ1", "TJP1", "CFTR", "ATP6V1E1", "ATP6V0A4", "ATP6V0A2", "ATP6V1C1", "ATP6V1A", "ATP6V1D")
39	KEGG_SULFUR_METABOLISM	0.0829959514170041	0.233897681266102	0.222056046145248	0.66234248536254	1.40456348375956	8	c("SUOX", "SULT2B1", "BPNT1", "CHST12", "PAPSS1")
40	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.0887096774193548	0.238222519211493	0.213927855492356	0.539222343835494	1.40305922091699	16	c("HAO1", "MDH1", "GRHPR", "MTHFD1", "AFMID")
41	KEGG_FOLATE_BIOSYNTHESIS	0.0916334661354582	0.238222519211493	0.208955027549354	0.635709091609526	1.39450125050269	9	c("ALPL", "QDPR", "SPR", "GCH1", "GGH", "PTS")
42	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.0848484848484849	0.235549525101764	0.219250346703755	0.610796321407521	1.39152198808989	10	c("ST3GAL1", "ST8SIA1", "FUT9", "B3GALNT1", "GLA")
43	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.040149347047937	0.17366926862596	0.321775918075361	0.375375200445498	1.36983710553899	78	c("ITGB3", "TTN", "TGFB3", "ACE", "TNNI3", "SGCD", "ITGA6", "RYR2", "CACNB4", "ITGB6", "CACNA2D1", "ATP2A2", "CACNB2", "CACNA1S", "ACTC1", "MYBPC3", "ITGB4", "TNNT2", "ITGA4", "TNNC1", "ITGA1", "TPM1", "TPM2", "MYL2", "DMD", "SGCB", "MYL3", "CACNG3", "TPM4")
44	KEGG_ONE_CARBON_POOL_BY_FOLATE	0.111984282907662	0.270507488582145	0.186432558434075	0.507720635097584	1.35241432114621	17	c("SHMT2", "MTHFS", "AMT", "MTHFD1", "SHMT1", "TYMS", "ATIC", "MTR", "MTFMT", "ALDH1L1", "FTCD")
45	KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION	0.0772128060263653	0.231638418079096	0.222056046145248	0.400080336961759	1.33799140858944	49	c("TUBA1C", "TUBB4B", "TUBB4A", "CTNNB1", "ARPC2", "PRKCA", "TUBB8", "CTTN", "TUBB6", "TUBB", "ROCK1", "TUBA1B", "NCK2", "TUBB1")
46	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.0760456273764259	0.231638418079096	0.224966093540314	0.419035616250114	1.33224653032566	37	c("NR3C2", "SCNN1A", "PRKCA", "PIK3R3", "PIK3R1", "SFN", "FXYD2", "ATP1A1", "NEDD4L", "PIK3CG", "SCNN1B", "ATP1B1", "IRS1", "MAPK1", "PRKCB")
47	KEGG_DILATED_CARDIOMYOPATHY	0.0623818525519849	0.226656511805027	0.248911114434702	0.357875612443205	1.32048489340701	83	c("ITGB3", "TTN", "PRKACB", "TGFB3", "ADCY9", "TNNI3", "SGCD", "ITGA6", "RYR2", "CACNB4", "ITGB6", "CACNA2D1", "ATP2A2", "CACNB2", "CACNA1S", "ACTC1", "MYBPC3", "ITGB4", "TNNT2", "ITGA4", "TNNC1", "ITGA1", "TPM1", "TPM2", "MYL2", "DMD", "SGCB", "MYL3", "CACNG3", "TPM4", "ADCY7")
48	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.0683918669131238	0.230127549676215	0.234392647294686	0.366729759988602	1.3135078671425	70	c("ITGB3", "CTNNA2", "ACTN4", "ACTN2", "CTNNB1", "SGCD", "ITGA6", "RYR2", "LEF1", "CACNB4", "ITGB6", "CACNA2D1", "ATP2A2", "CACNB2", "CACNA1S", "ITGB4", "ITGA4", "ITGA1")
49	KEGG_PYRIMIDINE_METABOLISM	0.0607210626185958	0.226163522012579	0.252961123069611	0.350961489062301	1.3076918976523	89	c("POLR3F", "UPB1", "PRIM1", "NT5E", "DPYD", "POLR2K", "POLR1B", "POLR2G", "TXNRD1", "POLD2", "CTPS2", "TYMS", "POLR2I", "ENTPD5", "AK3", "TK2", "POLR3G", "ENTPD6", "POLR2B", "POLR2E")
50	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.137295081967213	0.307673316215682	0.170932335370056	0.516676470780792	1.29369440672381	14	c("ALDH1A3", "GSTZ1", "GSTP1", "MGST1", "MGST3", "DHDH", "GSTK1", "ADH7", "EPHX1", "GSTM3")
51	KEGG_STARCH_AND_SUCROSE_METABOLISM	0.116600790513834	0.274528443488267	0.183023938384487	0.429354422599212	1.27834848969671	28	c("PGM2", "GPI", "PYGM", "HK2", "UGDH", "ENPP1", "UXS1", "G6PC1", "GUSB")
52	KEGG_PPAR_SIGNALING_PATHWAY	0.110694183864916	0.270507488582145	0.183023938384487	0.364855017121023	1.27146986445904	61	c("EHHADH", "ACOX1", "SLC27A6", "ME1", "GK", "FABP3", "CD36", "ACSL1", "ACADM", "ACSL5", "MMP1", "ACADL", "CPT2", "ACAA1")
53	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.0824645458154561	0.233897681266102	0.287805130535564	0.301396604323794	1.26449830953019	198	c("ITGB3", "RRAS2", "EGF", "CYFIP2", "RDX", "ACTN4", "GSN", "ACTN2", "FN1", "ARHGEF12", "FGFR4", "MYLK", "NCKAP1", "ARPC2", "CFL2", "PPP1CC", "PIK3R3", "MYL7", "SOS1", "PAK3", "ITGA6", "ITGB6", "DIAPH2", "IQGAP2", "MYL11", "FGF21", "PIK3R1", "CRKL", "ARHGAP35", "ROCK1", "MYLK3", "FGF12", "CFL1", "ITGB4", "RAF1", "WASF1", "ITGA4")
54	KEGG_SPLICEOSOME	0.0708812260536398	0.231296632385562	0.234392647294686	0.322030352413196	1.25481608343323	118	c("CWC15", "MAGOH", "PQBP1", "SNRNP27", "MAGOHB", "LSM2", "SRSF10", "RBM17", "TRA2B", "SNRPA", "CDC5L", "SRSF1", "SF3A3", "SNU13", "DHX15", "HSPA8", "HSPA2", "SNRPE", "DHX38", "NCBP2", "ACIN1", "CRNKL1", "CTNNBL1", "SF3B6", "BCAS2", "SNRPF", "SRSF9", "PRPF18", "TRA2A", "PHF5A", "RBMX", "SRSF6", "SRSF7", "RBM8A", "ISY1", "DDX42", "PRPF8", "SNRPC", "PCBP1", "LSM8", "HNRNPC", "DDX46", "HNRNPA3", "HNRNPM", "THOC2", "SNRPD2", "AQR", "PRPF38A", "HNRNPK")
55	KEGG_GAP_JUNCTION	0.0924528301886792	0.238222519211493	0.20207170902116	0.340648068464085	1.24978234554144	80	c("TUBA1C", "EGF", "TUBB4B", "TUBB4A", "PRKACB", "ADCY9", "PRKCA", "TJP1", "SOS1", "TUBB8", "TUBB6", "PLCB4", "MAP2K5", "TUBB", "RAF1", "TUBA1B", "CSNK1D")
56	KEGG_CALCIUM_SIGNALING_PATHWAY	0.0599613152804642	0.226163522012579	0.257206466468838	0.301990651994369	1.23302484055381	167	c("VDAC1", "SLC25A4", "PHKG1", "PPID", "VDAC2", "MYLK", "PRKACB", "ADCY9", "PHKA2", "PLCD4", "PRKCA", "SLC25A5", "CALM1", "P2RX5", "RYR2", "PTGFR", "P2RX2", "VDAC3", "ATP2A2", "PDE1A", "PLCB4", "CACNA1S", "ATP2A1", "MYLK3", "TNNC2", "TNNC1", "PLCD1", "EDNRB", "ATP2B4", "PHKA1", "CAMK2D", "RYR1", "BST1", "CACNA1B", "PPP3CB", "CHRM3", "CALM2", "PTGER3", "P2RX4", "GRM1", "AGTR1", "P2RX6", "ADCY7", "CAMK2G", "PPP3R1", "CYSLTR2")
57	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.217213114754098	0.429804673875131	0.132846300606183	0.482316740816585	1.20766186414632	14	c("ST3GAL1", "ST8SIA1", "ST6GALNAC3", "ST8SIA5", "ST6GALNAC4", "ST3GAL5", "SLC33A1", "B3GALT4")
58	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.207584830339321	0.419682374381671	0.134273452883202	0.421176256130535	1.20341594321781	23	c("UPB1", "TPMT", "DPYD", "HPRT1", "CES2", "TK2", "GUSB")
59	KEGG_MISMATCH_REPAIR	0.227822580645161	0.446052631578947	0.128142916898415	0.429899620289183	1.19659501753902	21	c("SSBP1", "PCNA", "LIG1", "POLD2", "MLH3", "EXO1", "RFC2", "MSH3", "MSH6")
60	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.205426356589147	0.419682374381671	0.132846300606183	0.39317240305126	1.18872586267456	30	c("SORD", "HK2", "KHK", "PFKP", "TPI1", "PFKM", "FBP1", "PFKFB4", "ALDOB")
61	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.244741873804971	0.459818065936613	0.119348440591015	0.431300834412821	1.18486348025388	19	c("PECR", "ACOX1", "ACOT7", "ELOVL6", "ELOVL2", "ACAA1")
62	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.202676864244742	0.418865519439133	0.132846300606183	0.360358852578019	1.17202594570104	42	c("RAB11A", "PRKACB", "AVP", "ADCY9", "RAB5C", "NSF", "CREB5", "DYNC1LI1", "DYNLL2", "CREB3L4", "CREB1", "DCTN4", "DCTN6", "VAMP2", "DYNC1I2")
63	KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS	0.14176245210728	0.313902572523262	0.161978948883402	0.294188757952966	1.16449741554671	126	c("UBE2K", "CUL4A", "UBE2R2", "SAE1", "UBE2B", "UBE2N", "ANAPC7", "SKP1", "UBE2Q2", "WWP1", "UBA1", "ANAPC10", "CUL3", "PIAS2", "RNF7", "HERC2", "UBE2Z", "ERCC8", "CUL5", "UBE2D1", "CDC27", "SKP2", "NEDD4L", "UBE2D3", "UBE2L3", "UBE2J1", "UBE2E3", "UBE2M", "CBLC", "CDC16", "CBLB", "ANAPC1", "VHL", "TRAF6", "XIAP", "UBE2S", "FBXO4", "CDC23", "ELOC", "UBE3A", "UBA2", "UBE2G1", "HUWE1", "PRKN", "HERC1", "TRIM32", "ANAPC11", "UBA3")
64	KEGG_LYSINE_DEGRADATION	0.240601503759398	0.456651833665797	0.119348440591015	0.355690313440865	1.15299221044272	40	c("EHHADH", "AADAT", "ALDH3A2", "ALDH1B1", "BBOX1", "SETD7", "DLST", "PIPOX")
65	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.294949494949495	0.505870410449905	0.110564716336619	0.501928325801317	1.14349788516765	10	c("GGT1", "GAD2")
66	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.188679245283019	0.394318422726309	0.137250779610133	0.296920328261853	1.13824292477722	106	c("RAP1A", "PECAM1", "CTNNA2", "ACTN4", "ACTN2", "ICAM1", "CTNNB1", "CLDN4", "PRKCA", "PIK3R3", "MYL7", "MAPK14", "RAPGEF4", "MYL11", "PIK3R1", "NOX3", "ARHGAP35", "CLDN6", "CTNND1", "ROCK1", "AFDN", "ITGA4", "MYL2", "CLDN23", "PTPN11", "RHOH", "PIK3CG", "MSN", "BCAR1", "MMP9", "CXCR4", "PTK2")
67	KEGG_ABC_TRANSPORTERS	0.269662921348315	0.486964110395986	0.11146266692298	0.352183803617952	1.12816564865391	38	c("ABCD2", "ABCB11", "ABCB7", "ABCB1", "ABCB10", "ABCC3", "ABCA3", "ABCB9", "ABCC2", "CFTR", "ABCA2")
68	KEGG_TIGHT_JUNCTION	0.238095238095238	0.456553755522828	0.120985142145252	0.283689068013674	1.10974016288505	119	c("RRAS2", "CTNNA2", "ACTN4", "VAPA", "ACTN2", "CTNNB1", "EXOC4", "PARD6B", "TJP2", "CLDN4", "MYH1", "PRKCA", "MAGI3", "MYL7", "TJP1", "MAP3K20", "CTTN", "MYL11", "CSNK2A1", "CLDN6", "AKT2", "AFDN", "PPP2CA", "YES1", "SYMPK", "MYL2", "CLDN23")
