fromNode	toNode	weight	direction	fromAltName	toAltName
A1CF	CDC14A	0.157483454726953	undirected	NA	NA
A1CF	CDC37L1	0.161958991380056	undirected	NA	NA
A1CF	CDC40	0.160088802942333	undirected	NA	NA
A1CF	CDK13	0.166550956780225	undirected	NA	NA
A1CF	CDK19	0.182838523404277	undirected	NA	NA
A1CF	CEP57	0.158514787351885	undirected	NA	NA
A1CF	CGGBP1	0.179442006927925	undirected	NA	NA
A1CF	CHD1	0.16762669127027	undirected	NA	NA
A1CF	CLDND1	0.161036671525296	undirected	NA	NA
A1CF	CNOT4	0.15589580108519	undirected	NA	NA
A1CF	CNOT6L	0.163660312803546	undirected	NA	NA
A1CF	CNOT7	0.159264889694532	undirected	NA	NA
A1CF	CRK	0.209843702761986	undirected	NA	NA
A1CF	DCAF1	0.170517828364688	undirected	NA	NA
A1CF	DCAF10	0.172115895869839	undirected	NA	NA
A1CF	DDX6	0.187072443486099	undirected	NA	NA
A1CF	DENND4C	0.171588001246492	undirected	NA	NA
A1CF	DENND5A	0.164840741491227	undirected	NA	NA
A1CF	DHX15	0.168964104709096	undirected	NA	NA
A1CF	DHX34	0.150130293639719	undirected	NA	NA
A1CF	DMXL1	0.180846084883699	undirected	NA	NA
A1CF	DNAJA1	0.157759256859599	undirected	NA	NA
A1CF	DTX3L	0.160710154269303	undirected	NA	NA
A1CF	EEF1AKMT1	0.151552265113871	undirected	NA	NA
A1CF	EHMT2	0.192692384055715	undirected	NA	NA
A1CF	EIF5	0.172942627743326	undirected	NA	NA
A1CF	ELF1	0.161443627833198	undirected	NA	NA
A1CF	EMSY	0.166526768436514	undirected	NA	NA
A1CF	EPC2	0.152177149121759	undirected	NA	NA
A1CF	EPS8L2	0.172215498373997	undirected	NA	NA
A1CF	ESCO1	0.152669118053442	undirected	NA	NA
A1CF	ETNK1	0.198272114359467	undirected	NA	NA
A1CF	EXOC5	0.193321313308278	undirected	NA	NA
A1CF	EXOC8	0.189631633805695	undirected	NA	NA
A1CF	FAM13B	0.159782587852375	undirected	NA	NA
A1CF	FAM76B	0.151345499550273	undirected	NA	NA
A1CF	FBXO11	0.201773660816735	undirected	NA	NA
A1CF	FBXO45	0.153100500257369	undirected	NA	NA
A1CF	FBXW8	0.157173510490383	undirected	NA	NA
A1CF	FCSK	0.16626324668587	undirected	NA	NA
A1CF	FEM1B	0.178048681159005	undirected	NA	NA
A1CF	FEM1C	0.15636658485823	undirected	NA	NA
A1CF	FHIP1A	0.166807804043207	undirected	NA	NA
A1CF	FHIP2B	0.162052626313413	undirected	NA	NA
A1CF	FLOT2	0.156777971310836	undirected	NA	NA
A1CF	FOXJ3	0.178299203069613	undirected	NA	NA
A1CF	FOXN2	0.186669200574453	undirected	NA	NA
A1CF	FOXO1	0.167248812163904	undirected	NA	NA
A1CF	FYTTD1	0.237810169516543	undirected	NA	NA
A1CF	GAPVD1	0.163791011698011	undirected	NA	NA
A1CF	GGA3	0.179811849197176	undirected	NA	NA
A1CF	GGPS1	0.178850967033307	undirected	NA	NA
A1CF	GMCL1	0.161469478941072	undirected	NA	NA
A1CF	GOLGA1	0.162065557904013	undirected	NA	NA
A1CF	GOSR1	0.170883068088852	undirected	NA	NA
A1CF	GPBP1	0.200612993486758	undirected	NA	NA
A1CF	GPR155	0.186255347854192	undirected	NA	NA
A1CF	GRAMD4	0.16300343961097	undirected	NA	NA
A1CF	GRPEL2	0.166251583355388	undirected	NA	NA
A1CF	GZF1	0.155669965704309	undirected	NA	NA
A1CF	HBP1	0.150329019000468	undirected	NA	NA
A1CF	HIP1R	0.168052740859863	undirected	NA	NA
A1CF	HIPK1	0.182703636686068	undirected	NA	NA
A1CF	HIPK3	0.175195143596771	undirected	NA	NA
A1CF	HNF4G	0.15844960290469	undirected	NA	NA
A1CF	HNRNPF	0.192837662175095	undirected	NA	NA
A1CF	HS2ST1	0.160236481130182	undirected	NA	NA
A1CF	HSPA8	0.159619281821754	undirected	NA	NA
A1CF	HSPH1	0.156725417900269	undirected	NA	NA
A1CF	IBTK	0.187291799143045	undirected	NA	NA
A1CF	ICE2	0.153496833735078	undirected	NA	NA
A1CF	IKZF1	0.155796435062788	undirected	NA	NA
A1CF	IKZF5	0.162183211729946	undirected	NA	NA
A1CF	IL4R	0.153021354982573	undirected	NA	NA
A1CF	IL6ST	0.173796644269894	undirected	NA	NA
A1CF	INTS6	0.162087021205283	undirected	NA	NA
A1CF	INTS7	0.159059180955148	undirected	NA	NA
A1CF	IPP	0.158726387691462	undirected	NA	NA
A1CF	ISCA2	0.152614288068632	undirected	NA	NA
A1CF	ITCH	0.170340364746464	undirected	NA	NA
A1CF	ITGB1	0.227368514876254	undirected	NA	NA
A1CF	ITPRID2	0.183237965564155	undirected	NA	NA
A1CF	JMY	0.164106278839931	undirected	NA	NA
A1CF	KAT6A	0.155363516343631	undirected	NA	NA
A1CF	KCMF1	0.15195421945633	undirected	NA	NA
A1CF	KDM5A	0.168432695624065	undirected	NA	NA
A1CF	KIAA1671	0.156539646999603	undirected	NA	NA
A1CF	KLF9	0.179970198771167	undirected	NA	NA
A1CF	KLHL11	0.161217387770532	undirected	NA	NA
A1CF	KLHL15	0.167514769258051	undirected	NA	NA
A1CF	KLHL22	0.157289516056251	undirected	NA	NA
A1CF	KLHL24	0.157295115017113	undirected	NA	NA
A1CF	KLHL28	0.163302697066219	undirected	NA	NA
A1CF	KMT5B	0.156371268214507	undirected	NA	NA
A1CF	KPNA1	0.17722161419829	undirected	NA	NA
A1CF	LARP4B	0.178864497631238	undirected	NA	NA
A1CF	LATS1	0.188393050711408	undirected	NA	NA
A1CF	LCORL	0.171048811984618	undirected	NA	NA
A1CF	LDLRAP1	0.150341725201538	undirected	NA	NA
A1CF	LIN52	0.170142501526944	undirected	NA	NA
A1CF	LNX2	0.158631026215747	undirected	NA	NA
A1CF	LOC101546692	0.164747127090177	undirected	NA	NA
A1CF	LOC101550058	0.160839826769375	undirected	NA	NA
A1CF	LOC101550305	0.179097316957951	undirected	NA	NA
A1CF	LOC101551537	0.153439254731167	undirected	NA	NA
A1CF	LOC101551916	0.16371520213584	undirected	NA	NA
A1CF	LOC101555440	0.152159126747996	undirected	NA	NA
A1CF	LOC101555885	0.162401181932485	undirected	NA	NA
A1CF	LOC129399950	0.168094390120114	undirected	NA	NA
A1CF	LOC129399967	0.16521869183194	undirected	NA	NA
A1CF	LOC129402055	0.150216538984859	undirected	NA	NA
A1CF	LOC129402378	0.16771492720593	undirected	NA	NA
A1CF	LOC129402931	0.172628112076509	undirected	NA	NA
A1CF	LOC129403669	0.162549498538278	undirected	NA	NA
A1CF	LOC129405518	0.160904827189382	undirected	NA	NA
A1CF	LOC129405546	0.175425293399943	undirected	NA	NA
A1CF	LRP6	0.153289372631307	undirected	NA	NA
A1CF	LRRC58	0.245347891110049	undirected	NA	NA
A1CF	LSM14A	0.164360057061251	undirected	NA	NA
A1CF	LYSMD3	0.166149779550096	undirected	NA	NA
A1CF	LYST	0.150455665381572	undirected	NA	NA
A1CF	MAN1A2	0.199350800078217	undirected	NA	NA
A1CF	MAP3K2	0.159586888100465	undirected	NA	NA
A1CF	MAP3K7	0.19788120486957	undirected	NA	NA
A1CF	MAPK8	0.223895615458349	undirected	NA	NA
A1CF	MARCHF7	0.151250726984932	undirected	NA	NA
A1CF	MAST2	0.162497557807859	undirected	NA	NA
A1CF	MAT2A	0.150624103609553	undirected	NA	NA
A1CF	MBNL1	0.162975356740968	undirected	NA	NA
A1CF	MBNL2	0.175956566221417	undirected	NA	NA
A1CF	MBTD1	0.154443229209143	undirected	NA	NA
A1CF	MDM2	0.163690233512668	undirected	NA	NA
A1CF	MED13	0.162335407978123	undirected	NA	NA
A1CF	MEX3C	0.157262361301889	undirected	NA	NA
A1CF	MIB1	0.167804332763876	undirected	NA	NA
A1CF	MIER1	0.177107407421378	undirected	NA	NA
A1CF	MIER3	0.178876591603897	undirected	NA	NA
A1CF	MIIP	0.153196635629762	undirected	NA	NA
A1CF	MORC3	0.160286813530823	undirected	NA	NA
A1CF	MTF1	0.157061846544291	undirected	NA	NA
A1CF	MTMR6	0.159757824986248	undirected	NA	NA
A1CF	MXD1	0.159751841284447	undirected	NA	NA
A1CF	MYCBP2	0.154871793052526	undirected	NA	NA
A1CF	MYNN	0.157616000603854	undirected	NA	NA
A1CF	MYO1B	0.177430009495698	undirected	NA	NA
A1CF	NCK1	0.168477161109915	undirected	NA	NA
A1CF	NCOA1	0.158401946583385	undirected	NA	NA
A1CF	NCOA4	0.170561513265733	undirected	NA	NA
A1CF	NCOA6	0.167633882349081	undirected	NA	NA
A1CF	NDEL1	0.159721626507715	undirected	NA	NA
A1CF	NF1	0.159123466865123	undirected	NA	NA
A1CF	NIPBL	0.180896434723515	undirected	NA	NA
A1CF	NOC3L	0.155848366496926	undirected	NA	NA
A1CF	NR2C2	0.155929768695604	undirected	NA	NA
A1CF	NR5A2	0.161110625032312	undirected	NA	NA
A1CF	NSD3	0.157970247307369	undirected	NA	NA
A1CF	NUFIP1	0.152818395383204	undirected	NA	NA
A1CF	NUP153	0.161173252835278	undirected	NA	NA
A1CF	NUP58	0.16028426091621	undirected	NA	NA
A1CF	OSBPL8	0.175538689648492	undirected	NA	NA
A1CF	OTUD4	0.162833301759822	undirected	NA	NA
A1CF	OTUD7B	0.161567202813336	undirected	NA	NA
A1CF	P4HA1	0.157418511954213	undirected	NA	NA
A1CF	PALS1	0.190891690279759	undirected	NA	NA
A1CF	PAPOLG	0.160164178908415	undirected	NA	NA
A1CF	PARD3	0.154583569350025	undirected	NA	NA
A1CF	PARG	0.194162810860586	undirected	NA	NA
A1CF	PARP8	0.16220354018626	undirected	NA	NA
A1CF	PBRM1	0.157347833355138	undirected	NA	NA
A1CF	PCED1A	0.162944136488324	undirected	NA	NA
A1CF	PCGF5	0.175092940707763	undirected	NA	NA
A1CF	PCGF6	0.16303564723888	undirected	NA	NA
A1CF	PCM1	0.156118639465617	undirected	NA	NA
A1CF	PCNX1	0.168870548820574	undirected	NA	NA
A1CF	PDHX	0.191349077314473	undirected	NA	NA
A1CF	PEX26	0.156791327268978	undirected	NA	NA
A1CF	PHC3	0.158248821384611	undirected	NA	NA
A1CF	PHIP	0.156983346984554	undirected	NA	NA
A1CF	PIAS1	0.150305712803702	undirected	NA	NA
A1CF	PIK3CA	0.224408938252774	undirected	NA	NA
A1CF	PLCB1	0.162857374512806	undirected	NA	NA
A1CF	PNRC2	0.174648550784793	undirected	NA	NA
A1CF	PPARGC1A	0.151432320838816	undirected	NA	NA
A1CF	PPFIA1	0.158434122373631	undirected	NA	NA
A1CF	PPIL4	0.161792356979602	undirected	NA	NA
A1CF	PPM1F	0.160968729531998	undirected	NA	NA
A1CF	PPP1CC	0.157336752604591	undirected	NA	NA
A1CF	PPP1R12A	0.153219014721167	undirected	NA	NA
A1CF	PPP1R15B	0.168558567679342	undirected	NA	NA
A1CF	PPP3CB	0.196807297361077	undirected	NA	NA
A1CF	PPP4R2	0.217364143947356	undirected	NA	NA
A1CF	PPP4R3A	0.192948722925921	undirected	NA	NA
A1CF	PRKAA1	0.168335618458789	undirected	NA	NA
A1CF	PRPF4B	0.153151995193623	undirected	NA	NA
A1CF	PTMA	0.154440926085324	undirected	NA	NA
A1CF	PTPN11	0.169925152599517	undirected	NA	NA
A1CF	PTPN4	0.177608998682973	undirected	NA	NA
A1CF	PUM2	0.164267432404938	undirected	NA	NA
A1CF	QKI	0.242913886391003	undirected	NA	NA
A1CF	RAB1A	0.171067062824735	undirected	NA	NA
A1CF	RAB5A	0.164156170231525	undirected	NA	NA
A1CF	RAB6A	0.182390281734179	undirected	NA	NA
A1CF	RABEP2	0.15205915883412	undirected	NA	NA
A1CF	RABGEF1	0.166265328326595	undirected	NA	NA
A1CF	RABL2B	0.156212705051314	undirected	NA	NA
A1CF	RAP1B	0.178214021018016	undirected	NA	NA
A1CF	RASA1	0.152008507812973	undirected	NA	NA
A1CF	RB1	0.185847529418684	undirected	NA	NA
A1CF	RBM27	0.15527304864596	undirected	NA	NA
A1CF	RBM39	0.157964974016802	undirected	NA	NA
A1CF	RBM7	0.159652439620844	undirected	NA	NA
A1CF	RC3H2	0.171540739853297	undirected	NA	NA
A1CF	RCHY1	0.158418780416683	undirected	NA	NA
A1CF	RELA	0.150574773988342	undirected	NA	NA
A1CF	RFXAP	0.151973542417802	undirected	NA	NA
A1CF	RIOK3	0.16655360978268	undirected	NA	NA
A1CF	RLIM	0.177278187600476	undirected	NA	NA
A1CF	RNF103	0.162706170206514	undirected	NA	NA
A1CF	RNF111	0.15985766992024	undirected	NA	NA
A1CF	RNF146	0.155941060404156	undirected	NA	NA
A1CF	RNF19A	0.152271454378542	undirected	NA	NA
A1CF	RNF6	0.211673378263563	undirected	NA	NA
A1CF	RNMT	0.162874326486012	undirected	NA	NA
A1CF	ROCK2	0.153438007581292	undirected	NA	NA
A1CF	RPS6KB1	0.171134268909232	undirected	NA	NA
A1CF	RRN3	0.174951524899937	undirected	NA	NA
A1CF	RSBN1	0.15335715581346	undirected	NA	NA
A1CF	RUNDC1	0.151654837179311	undirected	NA	NA
A1CF	RXRA	0.153138717993653	undirected	NA	NA
A1CF	SAMD8	0.230290963459565	undirected	NA	NA
A1CF	SBNO1	0.154654647885583	undirected	NA	NA
A1CF	SCAF11	0.199826832477555	undirected	NA	NA
A1CF	SCARA5	0.169132407242984	undirected	NA	NA
A1CF	SCN7A	0.154505486041511	undirected	NA	NA
A1CF	SDCBP	0.166041621191214	undirected	NA	NA
A1CF	SEH1L	0.151544007329187	undirected	NA	NA
A1CF	SELENOF	0.16143410145678	undirected	NA	NA
A1CF	SELENOT	0.163926073664426	undirected	NA	NA
A1CF	SENP6	0.239373761895335	undirected	NA	NA
A1CF	SETD2	0.157072475135528	undirected	NA	NA
A1CF	SETD7	0.161522754320625	undirected	NA	NA
A1CF	SFPQ	0.15182367445948	undirected	NA	NA
A1CF	SGMS2	0.154729870971257	undirected	NA	NA
A1CF	SGPP1	0.152882264991645	undirected	NA	NA
A1CF	SIK2	0.17495774829648	undirected	NA	NA
A1CF	SIPA1	0.153569892861442	undirected	NA	NA
A1CF	SIRT1	0.155747409469121	undirected	NA	NA
A1CF	SKIL	0.158859853362375	undirected	NA	NA
A1CF	SLC25A32	0.160646134883645	undirected	NA	NA
A1CF	SLC25A42	0.151433860418784	undirected	NA	NA
A1CF	SLC25A51	0.152712693647982	undirected	NA	NA
A1CF	SLC26A2	0.1505978704128	undirected	NA	NA
A1CF	SLC35B3	0.153980325535708	undirected	NA	NA
A1CF	SLC37A3	0.15370511325043	undirected	NA	NA
A1CF	SLC39A6	0.200823188481532	undirected	NA	NA
A1CF	SLC7A2	0.177081068494729	undirected	NA	NA
A1CF	SLC9A6	0.165203251731667	undirected	NA	NA
A1CF	SLK	0.160182323380267	undirected	NA	NA
A1CF	SMAD4	0.206940709573914	undirected	NA	NA
A1CF	SMAD5	0.150442279888253	undirected	NA	NA
A1CF	SMARCA5	0.163188456627478	undirected	NA	NA
A1CF	SMC1A	0.150011786909875	undirected	NA	NA
A1CF	SMIM20	0.151879028229449	undirected	NA	NA
A1CF	SNRK	0.170454204771063	undirected	NA	NA
A1CF	SNTB1	0.176798937433959	undirected	NA	NA
A1CF	SOS2	0.156959911143465	undirected	NA	NA
A1CF	SP3	0.211637257868273	undirected	NA	NA
A1CF	SPAG9	0.162442243431256	undirected	NA	NA
A1CF	SPART	0.182135099389445	undirected	NA	NA
A1CF	SPEN	0.153811953414786	undirected	NA	NA
A1CF	SPIN1	0.161084836693831	undirected	NA	NA
A1CF	SPOP	0.194447150687546	undirected	NA	NA
A1CF	SPRTN	0.160892427276303	undirected	NA	NA
A1CF	SPTY2D1	0.182452273187606	undirected	NA	NA
A1CF	STAM	0.161032247876447	undirected	NA	NA
A1CF	STRN3	0.22430771250497	undirected	NA	NA
A1CF	SUGP1	0.165460443333025	undirected	NA	NA
A1CF	SZT2	0.154528570050779	undirected	NA	NA
A1CF	TADA3	0.172520326921267	undirected	NA	NA
A1CF	TAF5L	0.185768292075632	undirected	NA	NA
A1CF	TAF7	0.152347553958604	undirected	NA	NA
A1CF	TAOK1	0.160037064875931	undirected	NA	NA
A1CF	TBC1D12	0.160804193359366	undirected	NA	NA
A1CF	TBC1D15	0.15987270949701	undirected	NA	NA
A1CF	TELO2	0.153929109986608	undirected	NA	NA
A1CF	TFE3	0.150261715673693	undirected	NA	NA
A1CF	THAP1	0.169605123481293	undirected	NA	NA
A1CF	TMEM203	0.153049028311878	undirected	NA	NA
A1CF	TMEM245	0.172121856163936	undirected	NA	NA
A1CF	TMEM53	0.157318428359831	undirected	NA	NA
A1CF	TMF1	0.183203482368342	undirected	NA	NA
A1CF	TNKS2	0.172659793908511	undirected	NA	NA
A1CF	TNPO1	0.18073304405037	undirected	NA	NA
A1CF	TOPBP1	0.153369758897168	undirected	NA	NA
A1CF	TOPORS	0.157260702458388	undirected	NA	NA
A1CF	TOX4	0.154005354541639	undirected	NA	NA
A1CF	TRA2A	0.179912716954552	undirected	NA	NA
A1CF	TRAF6	0.170785710289395	undirected	NA	NA
A1CF	TRAK1	0.15223857017745	undirected	NA	NA
A1CF	TRAPPC2L	0.162952514489153	undirected	NA	NA
A1CF	TRIM33	0.207744799814784	undirected	NA	NA
A1CF	TTLL1	0.153161466340434	undirected	NA	NA
A1CF	TUT7	0.150174583584981	undirected	NA	NA
A1CF	TVP23C	0.161723273980216	undirected	NA	NA
A1CF	UBA6	0.168192557107947	undirected	NA	NA
A1CF	UBE2B	0.18167599555917	undirected	NA	NA
A1CF	UBE2G1	0.156443917643722	undirected	NA	NA
A1CF	UBE2G2	0.170744281491182	undirected	NA	NA
A1CF	UBR5	0.169194982173853	undirected	NA	NA
A1CF	UHRF2	0.167192092052471	undirected	NA	NA
A1CF	ULK3	0.154798749320025	undirected	NA	NA
A1CF	USP1	0.152749865392144	undirected	NA	NA
A1CF	USP15	0.15892440622837	undirected	NA	NA
A1CF	USP32	0.178548556135774	undirected	NA	NA
A1CF	USP33	0.162426610242286	undirected	NA	NA
A1CF	USP34	0.172293462184008	undirected	NA	NA
A1CF	USP8	0.159128354170907	undirected	NA	NA
A1CF	UTP15	0.151424956549197	undirected	NA	NA
A1CF	VCPIP1	0.187410054511595	undirected	NA	NA
A1CF	VPS13A	0.158853295017769	undirected	NA	NA
A1CF	VPS26C	0.155810236132957	undirected	NA	NA
A1CF	WAC	0.166831834932474	undirected	NA	NA
A1CF	WASHC4	0.165831268480787	undirected	NA	NA
A1CF	WASL	0.202989661074011	undirected	NA	NA
A1CF	WDR20	0.159554523238748	undirected	NA	NA
A1CF	WDR43	0.153494488661604	undirected	NA	NA
A1CF	WDR82	0.168777049895492	undirected	NA	NA
A1CF	XPO7	0.152768048317434	undirected	NA	NA
A1CF	YPEL5	0.150534688377073	undirected	NA	NA
A1CF	YTHDF2	0.153343015604968	undirected	NA	NA
A1CF	YWHAG	0.169407234918947	undirected	NA	NA
A1CF	YY1	0.15063196948165	undirected	NA	NA
A1CF	ZBTB11	0.185222625967752	undirected	NA	NA
A1CF	ZBTB16	0.161668205695701	undirected	NA	NA
A1CF	ZBTB44	0.1522333204492	undirected	NA	NA
A1CF	ZC3H14	0.202770225042609	undirected	NA	NA
A1CF	ZDHHC24	0.165413269466701	undirected	NA	NA
A1CF	ZEB1	0.150747442496607	undirected	NA	NA
A1CF	ZFP91	0.162539503873816	undirected	NA	NA
A1CF	ZFR	0.192395721679505	undirected	NA	NA
A1CF	ZFYVE16	0.161087321938214	undirected	NA	NA
A1CF	ZMYM2	0.155442548386102	undirected	NA	NA
A1CF	ZMYND8	0.167803352612177	undirected	NA	NA
A1CF	ZNF131	0.164293846960752	undirected	NA	NA
A1CF	ZNF146	0.195640147526975	undirected	NA	NA
A1CF	ZNF148	0.164094586661711	undirected	NA	NA
A1CF	ZNF512B	0.161693305634375	undirected	NA	NA
A1CF	ZNF644	0.156888139572697	undirected	NA	NA
A1CF	ZNF654	0.189882482834309	undirected	NA	NA
A1CF	ZNF655	0.164495940723111	undirected	NA	NA
A1CF	ZNF710	0.158207323559831	undirected	NA	NA
A1CF	ZNF711	0.17517565539301	undirected	NA	NA
A1CF	ZNF770	0.157158811812377	undirected	NA	NA
A1CF	ZNF775	0.158833924747099	undirected	NA	NA
AATK	ABHD13	0.152349815547242	undirected	NA	NA
AATK	AFTPH	0.164643502748894	undirected	NA	NA
AATK	ANKIB1	0.156082679627865	undirected	NA	NA
AATK	ANKLE2	0.157702226463712	undirected	NA	NA
AATK	ATF2	0.188033249470294	undirected	NA	NA
AATK	ATP7A	0.155730066121412	undirected	NA	NA
AATK	ATRX	0.183668895435019	undirected	NA	NA
AATK	BRAP	0.18403226483186	undirected	NA	NA
AATK	C2H3orf38	0.171013040798449	undirected	NA	NA
AATK	CBX3	0.153407800825708	undirected	NA	NA
AATK	CDC42EP1	0.150600317841358	undirected	NA	NA
AATK	CGGBP1	0.150030857611666	undirected	NA	NA
AATK	CHD1	0.17367015739316	undirected	NA	NA
AATK	CRK	0.165867007134172	undirected	NA	NA
AATK	DENND4C	0.157539079071354	undirected	NA	NA
AATK	DMXL1	0.168082869560935	undirected	NA	NA
AATK	ETNK1	0.177918552201779	undirected	NA	NA
AATK	EXOC5	0.174848325483894	undirected	NA	NA
AATK	FBXO11	0.175952876929053	undirected	NA	NA
AATK	FEM1B	0.155502866693341	undirected	NA	NA
AATK	FOXJ3	0.161761024255352	undirected	NA	NA
AATK	FOXN2	0.167128949380022	undirected	NA	NA
AATK	FOXO1	0.168468910312756	undirected	NA	NA
AATK	FYTTD1	0.185057107745091	undirected	NA	NA
AATK	GGA3	0.158761914923823	undirected	NA	NA
AATK	GPBP1	0.16287420662881	undirected	NA	NA
AATK	GPBP1L1	0.152578972406258	undirected	NA	NA
AATK	GPR155	0.150484044625752	undirected	NA	NA
AATK	HIP1R	0.16183363132998	undirected	NA	NA
AATK	HIPK1	0.171391148618008	undirected	NA	NA
AATK	HNRNPF	0.155409220945649	undirected	NA	NA
AATK	ITCH	0.168563803854917	undirected	NA	NA
AATK	ITGB1	0.17396727405931	undirected	NA	NA
AATK	ITPRID2	0.175894354307682	undirected	NA	NA
AATK	JMY	0.154722629370567	undirected	NA	NA
AATK	KDM5A	0.151004341037591	undirected	NA	NA
AATK	KLF9	0.167066107806144	undirected	NA	NA
AATK	KLHL22	0.157233488122255	undirected	NA	NA
AATK	LARP4B	0.160112670969867	undirected	NA	NA
AATK	LOC101550305	0.162040813339047	undirected	NA	NA
AATK	LRRC58	0.209061204628947	undirected	NA	NA
AATK	MAN1A2	0.166840415123445	undirected	NA	NA
AATK	MAP3K2	0.153310502901077	undirected	NA	NA
AATK	MAP3K7	0.159580576934958	undirected	NA	NA
AATK	MAPK8	0.180295817822583	undirected	NA	NA
AATK	MED13	0.161911185454511	undirected	NA	NA
AATK	MIER1	0.162083111916417	undirected	NA	NA
AATK	MIER3	0.169369044529048	undirected	NA	NA
AATK	MYNN	0.151921840714728	undirected	NA	NA
AATK	NCOA6	0.150379971145523	undirected	NA	NA
AATK	NIPBL	0.17979240255484	undirected	NA	NA
AATK	PALS1	0.160673705815778	undirected	NA	NA
AATK	PARG	0.163438575003383	undirected	NA	NA
AATK	PBRM1	0.158048809070153	undirected	NA	NA
AATK	PIK3CA	0.19873936759514	undirected	NA	NA
AATK	PPM1F	0.164227562395118	undirected	NA	NA
AATK	PPP3CB	0.155887015543805	undirected	NA	NA
AATK	PPP4R2	0.155170020455751	undirected	NA	NA
AATK	PPP4R3A	0.17213648610452	undirected	NA	NA
AATK	QKI	0.211921741418053	undirected	NA	NA
AATK	RAP1B	0.15196212081914	undirected	NA	NA
AATK	RB1	0.151920821936273	undirected	NA	NA
AATK	RNF6	0.165398605396744	undirected	NA	NA
AATK	SAMD8	0.181455018619143	undirected	NA	NA
AATK	SCAF11	0.181603158112005	undirected	NA	NA
AATK	SCARA5	0.17712856868928	undirected	NA	NA
AATK	SDCBP	0.150697163407751	undirected	NA	NA
AATK	SENP6	0.185374386726146	undirected	NA	NA
AATK	SLC39A6	0.160529910819138	undirected	NA	NA
AATK	SMAD4	0.20396605605819	undirected	NA	NA
AATK	SMARCA5	0.160053661952005	undirected	NA	NA
AATK	SP3	0.19270201084091	undirected	NA	NA
AATK	SPART	0.152465084534234	undirected	NA	NA
AATK	SPRTN	0.160150901920624	undirected	NA	NA
AATK	STRN3	0.180973421954945	undirected	NA	NA
AATK	TADA3	0.15130956857481	undirected	NA	NA
AATK	TNKS2	0.16463186623497	undirected	NA	NA
AATK	TNPO1	0.179542474879169	undirected	NA	NA
AATK	TRIM33	0.188860581552421	undirected	NA	NA
AATK	USP15	0.158187164526543	undirected	NA	NA
AATK	USP32	0.177581267135699	undirected	NA	NA
AATK	USP34	0.165323775871444	undirected	NA	NA
