fromNode	toNode	weight	direction	fromAltName	toAltName
PIK3CA	SIRT1	0.184058787212946	undirected	NA	NA
PIK3CA	SMAD4	0.225390421555179	undirected	NA	NA
PIK3CA	SOS2	0.173643708079119	undirected	NA	NA
PPARGC1A	SMAD4	0.213829637841772	undirected	NA	NA
PPP1CC	PTPN11	0.162394601776796	undirected	NA	NA
PPP1CC	SETD7	0.151148825493593	undirected	NA	NA
PPP1CC	SMAD4	0.187266139079636	undirected	NA	NA
PRKAA1	PTPN11	0.156842387077911	undirected	NA	NA
PRKAA1	SMAD4	0.197207582534074	undirected	NA	NA
PRKAB1	SMAD4	0.160848882211028	undirected	NA	NA
PTPN11	RELA	0.154808685674202	undirected	NA	NA
PTPN11	RPS6KB1	0.172000803093223	undirected	NA	NA
PTPN11	SIRT1	0.155901628308653	undirected	NA	NA
PTPN11	SMAD4	0.203240244869944	undirected	NA	NA
PTPN11	SOS2	0.150370751707247	undirected	NA	NA
RELA	SMAD4	0.188150216115808	undirected	NA	NA
RPS6KA2	SIRT1	0.151277756419812	undirected	NA	NA
RPS6KA2	SMAD4	0.168126279988461	undirected	NA	NA
RPS6KB1	SMAD4	0.203152627099622	undirected	NA	NA
SETD7	SMAD4	0.17011896866509	undirected	NA	NA
SIRT1	SMAD4	0.178675282009175	undirected	NA	NA
SMAD4	SOS2	0.182720592424986	undirected	NA	NA
