fromNode	toNode	weight	direction	fromAltName	toAltName
AIFM3	FRS2	0.113238257485072	undirected	NA	NA
AIFM3	HIF1A	0.120462155259828	undirected	NA	NA
AIFM3	LOC101541145	0.102049527254705	undirected	NA	NA
AIFM3	LOC101555275	0.105468471183988	undirected	NA	NA
AIFM3	LOC101557147	0.113501642923357	undirected	NA	NA
AIFM3	LOC105943340	0.104493952013087	undirected	NA	NA
AIFM3	MOV10L1	0.138944608516286	undirected	NA	NA
AIFM3	NSMCE2	0.133811167200587	undirected	NA	NA
AIFM3	ORAI1	0.145349945435853	undirected	NA	NA
AIFM3	PAPSS2	0.118562802875835	undirected	NA	NA
AIFM3	PLIN3	0.12360457164317	undirected	NA	NA
AIFM3	RAMP1	0.127659845081101	undirected	NA	NA
AIFM3	RMND5A	0.108541498746982	undirected	NA	NA
AIFM3	SCARB1	0.111348645868118	undirected	NA	NA
AIFM3	SLURP2	0.10276307121001	undirected	NA	NA
AIFM3	SRD5A1	0.126138039558466	undirected	NA	NA
AIFM3	TOMM40L	0.127479129500088	undirected	NA	NA
AIFM3	VAV2	0.11044966987001	undirected	NA	NA
AIFM3	ZNF76	0.108250699942898	undirected	NA	NA
AKR1D1	ALCAM	0.101039381005828	undirected	NA	NA
AKR1D1	ANKS1A	0.10564674463516	undirected	NA	NA
AKR1D1	ARHGEF37	0.138600223973946	undirected	NA	NA
AKR1D1	ASB8	0.11196022538129	undirected	NA	NA
AKR1D1	BIN1	0.103971450690178	undirected	NA	NA
AKR1D1	CCDC120	0.120391568298506	undirected	NA	NA
AKR1D1	CEP120	0.100015111468504	undirected	NA	NA
AKR1D1	CES1	0.116130966730525	undirected	NA	NA
AKR1D1	CLCC1	0.11057174804991	undirected	NA	NA
AKR1D1	CLEC17A	0.109765818680884	undirected	NA	NA
AKR1D1	COL9A3	0.106119365479067	undirected	NA	NA
AKR1D1	COMT	0.113224658231679	undirected	NA	NA
AKR1D1	CSE1L	0.110299720983431	undirected	NA	NA
AKR1D1	CTBP2	0.107708813439115	undirected	NA	NA
AKR1D1	CTDSPL	0.113203867932822	undirected	NA	NA
AKR1D1	CUX2	0.121080347428359	undirected	NA	NA
AKR1D1	CXADR	0.102493442538583	undirected	NA	NA
AKR1D1	DCAKD	0.107235533237832	undirected	NA	NA
AKR1D1	DCBLD2	0.101761868586223	undirected	NA	NA
AKR1D1	DNAJC5	0.111068311977813	undirected	NA	NA
AKR1D1	EGF	0.102092596349913	undirected	NA	NA
AKR1D1	EML2	0.101361490718738	undirected	NA	NA
AKR1D1	EPPK1	0.123528663188982	undirected	NA	NA
AKR1D1	ERGIC3	0.103413693284111	undirected	NA	NA
AKR1D1	EVI5	0.111904389491345	undirected	NA	NA
AKR1D1	FAM149A	0.123545499539199	undirected	NA	NA
AKR1D1	FAM8A1	0.124943079418407	undirected	NA	NA
AKR1D1	FLVCR2	0.105772543528875	undirected	NA	NA
AKR1D1	GATD1	0.103184459722763	undirected	NA	NA
AKR1D1	GK5	0.11154154473277	undirected	NA	NA
AKR1D1	HIF1A	0.10754287164206	undirected	NA	NA
AKR1D1	HNRNPR	0.100827066511414	undirected	NA	NA
AKR1D1	IGFBP3	0.110530850380071	undirected	NA	NA
AKR1D1	ITIH1	0.103225698147563	undirected	NA	NA
AKR1D1	JAG2	0.120202002058264	undirected	NA	NA
AKR1D1	KCNQ1	0.105540746255453	undirected	NA	NA
AKR1D1	KLKB1	0.112481419780166	undirected	NA	NA
AKR1D1	LOC101536928	0.117133921502505	undirected	NA	NA
AKR1D1	LOC101537845	0.123239744276708	undirected	NA	NA
AKR1D1	LOC101541145	0.132528545131405	undirected	NA	NA
AKR1D1	LOC101545704	0.111302235331587	undirected	NA	NA
AKR1D1	LOC101553017	0.103870232152928	undirected	NA	NA
AKR1D1	LOC101555270	0.106366082425234	undirected	NA	NA
AKR1D1	LOC101555797	0.120580938169951	undirected	NA	NA
AKR1D1	LOC101557147	0.11148637274605	undirected	NA	NA
AKR1D1	LOC129404822	0.10056672240553	undirected	NA	NA
AKR1D1	MAOB	0.139550968554301	undirected	NA	NA
AKR1D1	MAPK8IP1	0.12364140743654	undirected	NA	NA
AKR1D1	MARVELD3	0.108619221775967	undirected	NA	NA
AKR1D1	MORC2	0.105592886590859	undirected	NA	NA
AKR1D1	MOV10	0.1064346241318	undirected	NA	NA
AKR1D1	MOV10L1	0.101709957196174	undirected	NA	NA
AKR1D1	MTUS1	0.105671563095066	undirected	NA	NA
AKR1D1	MUS81	0.105748780144414	undirected	NA	NA
AKR1D1	NAMPT	0.116658001920166	undirected	NA	NA
AKR1D1	NAPG	0.118627380725937	undirected	NA	NA
AKR1D1	NEK6	0.122291206022425	undirected	NA	NA
AKR1D1	NKAP	0.123515242959827	undirected	NA	NA
AKR1D1	NSMCE2	0.107126446605622	undirected	NA	NA
AKR1D1	NUDT21	0.103440194829488	undirected	NA	NA
AKR1D1	ORAI1	0.124101831447375	undirected	NA	NA
AKR1D1	OTOF	0.110258878165161	undirected	NA	NA
AKR1D1	PAPSS2	0.119471272111184	undirected	NA	NA
AKR1D1	PDIA6	0.103105780974508	undirected	NA	NA
AKR1D1	PDZK1IP1	0.106374700372933	undirected	NA	NA
AKR1D1	PELI1	0.101053960527105	undirected	NA	NA
AKR1D1	PITPNB	0.103099465057505	undirected	NA	NA
AKR1D1	PITPNM1	0.108024038942629	undirected	NA	NA
AKR1D1	PLEKHM2	0.106189846855799	undirected	NA	NA
AKR1D1	PRPF38A	0.112627693325102	undirected	NA	NA
AKR1D1	RAB26	0.105046078993785	undirected	NA	NA
AKR1D1	RAB3GAP1	0.109796248201219	undirected	NA	NA
AKR1D1	RMND5A	0.137105428335199	undirected	NA	NA
AKR1D1	S1PR2	0.120887822175404	undirected	NA	NA
AKR1D1	SCARB1	0.103489194026849	undirected	NA	NA
AKR1D1	SERINC3	0.14106193451998	undirected	NA	NA
AKR1D1	SLC10A5	0.103921232034128	undirected	NA	NA
AKR1D1	SMARCC1	0.103151047275108	undirected	NA	NA
AKR1D1	SNX25	0.10977076777745	undirected	NA	NA
AKR1D1	SORBS1	0.103929056290438	undirected	NA	NA
AKR1D1	SORCS2	0.119496795163324	undirected	NA	NA
AKR1D1	SRD5A1	0.109414891750799	undirected	NA	NA
AKR1D1	ST3GAL3	0.102208274625914	undirected	NA	NA
AKR1D1	STARD13	0.109484978471792	undirected	NA	NA
AKR1D1	SYF2	0.116556312316714	undirected	NA	NA
AKR1D1	TCAIM	0.126683552387899	undirected	NA	NA
AKR1D1	TMC6	0.106611523158375	undirected	NA	NA
AKR1D1	TMEM150B	0.124694421631879	undirected	NA	NA
AKR1D1	TOMM40L	0.127317275418703	undirected	NA	NA
AKR1D1	TPRKB	0.103017602303455	undirected	NA	NA
AKR1D1	TSC22D3	0.119385757585683	undirected	NA	NA
AKR1D1	UBA3	0.113275284880289	undirected	NA	NA
AKR1D1	UBE2W	0.11795496137979	undirected	NA	NA
AKR1D1	UBQLN2	0.127056755382789	undirected	NA	NA
AKR1D1	UBR2	0.104074507893334	undirected	NA	NA
AKR1D1	UPK2	0.124920208666325	undirected	NA	NA
AKR1D1	USP3	0.102328427355522	undirected	NA	NA
AKR1D1	VAV2	0.108061267985736	undirected	NA	NA
AKR1D1	ZHX1	0.106926102850939	undirected	NA	NA
AKR1D1	ZNF76	0.112337392179189	undirected	NA	NA
AKR7A2	CBX1	0.107244780786541	undirected	NA	NA
AKR7A2	COL9A3	0.110877595670038	undirected	NA	NA
AKR7A2	CSE1L	0.107166330161885	undirected	NA	NA
AKR7A2	CUX2	0.116920130746518	undirected	NA	NA
AKR7A2	EPPK1	0.104219902804185	undirected	NA	NA
AKR7A2	HIF1A	0.101981486146706	undirected	NA	NA
AKR7A2	ORAI1	0.113684923099777	undirected	NA	NA
AKR7A2	RAMP1	0.100473712693419	undirected	NA	NA
AKR7A2	TOMM40L	0.102496979185863	undirected	NA	NA
ALCAM	ARHGEF37	0.118546173169104	undirected	NA	NA
ALCAM	CBX1	0.102453146754046	undirected	NA	NA
ALCAM	CDKN1B	0.105023518289728	undirected	NA	NA
ALCAM	COL9A3	0.118686539792056	undirected	NA	NA
ALCAM	CUX2	0.117660246084665	undirected	NA	NA
ALCAM	DNAJC5	0.109874984023492	undirected	NA	NA
ALCAM	EPPK1	0.11943279323479	undirected	NA	NA
ALCAM	FAM8A1	0.109216348714022	undirected	NA	NA
ALCAM	HIF1A	0.108070890429101	undirected	NA	NA
ALCAM	LOC101541145	0.106580242169806	undirected	NA	NA
ALCAM	LOC101557147	0.101958294182191	undirected	NA	NA
ALCAM	MAOB	0.114013392192554	undirected	NA	NA
ALCAM	MOV10L1	0.110984573271786	undirected	NA	NA
ALCAM	NSMCE2	0.101673032330282	undirected	NA	NA
ALCAM	ORAI1	0.131715655598055	undirected	NA	NA
ALCAM	PAPSS2	0.113723913488508	undirected	NA	NA
ALCAM	RAMP1	0.116878454503496	undirected	NA	NA
ALCAM	RMND5A	0.11109876157756	undirected	NA	NA
ALCAM	SERINC3	0.111729695466454	undirected	NA	NA
ALCAM	SRD5A1	0.101160504400996	undirected	NA	NA
ALCAM	TOMM40L	0.131327090201023	undirected	NA	NA
ALCAM	TSC22D3	0.107349341595026	undirected	NA	NA
ALCAM	VAV2	0.104868003277778	undirected	NA	NA
ANKS1A	ARHGEF37	0.138604638865335	undirected	NA	NA
ANKS1A	CBX1	0.106636818133695	undirected	NA	NA
ANKS1A	COL9A3	0.11521450412576	undirected	NA	NA
ANKS1A	CSE1L	0.1009923629263	undirected	NA	NA
ANKS1A	CUX2	0.119961639803316	undirected	NA	NA
ANKS1A	DNAJC5	0.107309923134239	undirected	NA	NA
ANKS1A	EPPK1	0.122314077043039	undirected	NA	NA
ANKS1A	FAM8A1	0.112392204705037	undirected	NA	NA
ANKS1A	GATD1	0.101048691218311	undirected	NA	NA
ANKS1A	HIF1A	0.108310744253012	undirected	NA	NA
ANKS1A	LOC101541145	0.113014317561697	undirected	NA	NA
ANKS1A	LOC101557147	0.100475307399622	undirected	NA	NA
ANKS1A	MAOB	0.115300943071247	undirected	NA	NA
ANKS1A	MOV10L1	0.114464705580016	undirected	NA	NA
ANKS1A	NSMCE2	0.116352279904041	undirected	NA	NA
ANKS1A	ORAI1	0.127147726534502	undirected	NA	NA
ANKS1A	PAPSS2	0.115441467413015	undirected	NA	NA
ANKS1A	PRPF38A	0.10750374229375	undirected	NA	NA
ANKS1A	RAMP1	0.109080865762399	undirected	NA	NA
ANKS1A	RMND5A	0.13569608609122	undirected	NA	NA
ANKS1A	SCARB1	0.111385362574408	undirected	NA	NA
ANKS1A	SERINC3	0.116844153022509	undirected	NA	NA
ANKS1A	SRD5A1	0.107772205279691	undirected	NA	NA
ANKS1A	TOMM40L	0.13493763612649	undirected	NA	NA
ANKS1A	VAV2	0.116419477579586	undirected	NA	NA
ANKS1A	ZNF76	0.10176152451575	undirected	NA	NA
ANXA11	ARHGEF37	0.119078366868612	undirected	NA	NA
ANXA11	RMND5A	0.105586656598535	undirected	NA	NA
ANXA11	TMC6	0.100471662238379	undirected	NA	NA
ANXA11	VAV2	0.100182896360843	undirected	NA	NA
ARHGEF37	ARHGEF7	0.137632161769701	undirected	NA	NA
ARHGEF37	ASB8	0.119708687097791	undirected	NA	NA
ARHGEF37	ASCC1	0.116489119716062	undirected	NA	NA
ARHGEF37	ATG4B	0.125042643531914	undirected	NA	NA
ARHGEF37	BIN1	0.109670038136354	undirected	NA	NA
ARHGEF37	CALM3	0.115059597682698	undirected	NA	NA
ARHGEF37	CBX1	0.131428508423368	undirected	NA	NA
ARHGEF37	CCDC120	0.13198108511807	undirected	NA	NA
ARHGEF37	CDC14B	0.116498585532223	undirected	NA	NA
ARHGEF37	CDKL4	0.115550688803873	undirected	NA	NA
ARHGEF37	CDKN1B	0.119478027246897	undirected	NA	NA
ARHGEF37	CEP120	0.132848942164217	undirected	NA	NA
ARHGEF37	CEP164	0.130049406828707	undirected	NA	NA
ARHGEF37	CES1	0.148885171661415	undirected	NA	NA
ARHGEF37	CIAPIN1	0.10624303036684	undirected	NA	NA
ARHGEF37	CITED2	0.12393908484636	undirected	NA	NA
ARHGEF37	CITED4	0.139111019706955	undirected	NA	NA
ARHGEF37	CLCC1	0.133577453183924	undirected	NA	NA
ARHGEF37	CLEC17A	0.131493451304879	undirected	NA	NA
ARHGEF37	CLSTN1	0.128474873294086	undirected	NA	NA
ARHGEF37	COL9A3	0.125373948453522	undirected	NA	NA
ARHGEF37	COMT	0.125366644303224	undirected	NA	NA
ARHGEF37	CORO6	0.121701001352696	undirected	NA	NA
ARHGEF37	CSE1L	0.130797254028075	undirected	NA	NA
ARHGEF37	CTBP2	0.102869674463544	undirected	NA	NA
ARHGEF37	CTDSPL	0.128941977003982	undirected	NA	NA
ARHGEF37	CUX2	0.140132940108147	undirected	NA	NA
ARHGEF37	CXADR	0.138193754743235	undirected	NA	NA
ARHGEF37	DAAM1	0.131014314832929	undirected	NA	NA
ARHGEF37	DBNDD1	0.120605851594281	undirected	NA	NA
ARHGEF37	DBNDD2	0.124395933709551	undirected	NA	NA
ARHGEF37	DCAKD	0.143515727327514	undirected	NA	NA
ARHGEF37	DCBLD2	0.125924057597138	undirected	NA	NA
ARHGEF37	DNAJC5	0.131639988968436	undirected	NA	NA
ARHGEF37	DUSP22	0.118289283626475	undirected	NA	NA
ARHGEF37	DYSF	0.136500503480987	undirected	NA	NA
ARHGEF37	EGF	0.110701487247246	undirected	NA	NA
ARHGEF37	EIF1AX	0.126230030811138	undirected	NA	NA
ARHGEF37	EIF3J	0.124849954306927	undirected	NA	NA
ARHGEF37	EML2	0.144367915909539	undirected	NA	NA
ARHGEF37	EPPK1	0.147052238241698	undirected	NA	NA
ARHGEF37	ERCC1	0.135345204370576	undirected	NA	NA
ARHGEF37	ERGIC3	0.131976872546499	undirected	NA	NA
ARHGEF37	ETNK2	0.109847300741505	undirected	NA	NA
ARHGEF37	EVI5	0.150047638817782	undirected	NA	NA
ARHGEF37	FAM149A	0.129843868491344	undirected	NA	NA
ARHGEF37	FAM8A1	0.137444213078169	undirected	NA	NA
ARHGEF37	FIRRM	0.117970187916307	undirected	NA	NA
ARHGEF37	FLVCR2	0.123618934363889	undirected	NA	NA
ARHGEF37	FRS2	0.130311829911938	undirected	NA	NA
ARHGEF37	GATD1	0.146817775392633	undirected	NA	NA
ARHGEF37	GINS4	0.127636591085678	undirected	NA	NA
ARHGEF37	GK5	0.13054673302429	undirected	NA	NA
ARHGEF37	GLIS3	0.115486544853211	undirected	NA	NA
ARHGEF37	GLS2	0.110719566506572	undirected	NA	NA
ARHGEF37	GSS	0.113068858470815	undirected	NA	NA
ARHGEF37	HDAC11	0.121496119759748	undirected	NA	NA
ARHGEF37	HHAT	0.106988699515498	undirected	NA	NA
ARHGEF37	HIF1A	0.139633361265524	undirected	NA	NA
ARHGEF37	HMGB1	0.142043919923974	undirected	NA	NA
ARHGEF37	HNMT	0.114819427483426	undirected	NA	NA
ARHGEF37	HNRNPA2B1	0.123736750869551	undirected	NA	NA
ARHGEF37	HNRNPR	0.11768538804081	undirected	NA	NA
ARHGEF37	HTATSF1	0.124922934991841	undirected	NA	NA
ARHGEF37	IGFBP3	0.138224385762795	undirected	NA	NA
ARHGEF37	IL17RA	0.123082314419372	undirected	NA	NA
ARHGEF37	IMPDH1	0.140772423638359	undirected	NA	NA
ARHGEF37	ITIH1	0.118099637863696	undirected	NA	NA
ARHGEF37	ITM2C	0.122360597870695	undirected	NA	NA
ARHGEF37	JAG2	0.135383649855362	undirected	NA	NA
ARHGEF37	KATNAL1	0.121120376976757	undirected	NA	NA
ARHGEF37	KCNQ1	0.12309143105746	undirected	NA	NA
ARHGEF37	KLHL10	0.139304616144849	undirected	NA	NA
ARHGEF37	KLKB1	0.110825181047391	undirected	NA	NA
ARHGEF37	LACTB	0.102191806405842	undirected	NA	NA
ARHGEF37	LDAF1	0.112928085850576	undirected	NA	NA
ARHGEF37	LOC101536928	0.124997539892685	undirected	NA	NA
ARHGEF37	LOC101537845	0.142963258251079	undirected	NA	NA
ARHGEF37	LOC101538160	0.11357041995432	undirected	NA	NA
ARHGEF37	LOC101541145	0.14893465617521	undirected	NA	NA
ARHGEF37	LOC101545704	0.131266978511569	undirected	NA	NA
ARHGEF37	LOC101550004	0.107158421671175	undirected	NA	NA
ARHGEF37	LOC101553017	0.119817857477137	undirected	NA	NA
ARHGEF37	LOC101555270	0.115936010017711	undirected	NA	NA
ARHGEF37	LOC101555275	0.120956274161167	undirected	NA	NA
ARHGEF37	LOC101555444	0.113544407462778	undirected	NA	NA
ARHGEF37	LOC101555797	0.13672679011782	undirected	NA	NA
ARHGEF37	LOC101555837	0.121581498770682	undirected	NA	NA
ARHGEF37	LOC101557147	0.139248226209665	undirected	NA	NA
ARHGEF37	LOC105943340	0.123793103009206	undirected	NA	NA
ARHGEF37	LOC129404822	0.138644185867047	undirected	NA	NA
ARHGEF37	LRBA	0.104861969229571	undirected	NA	NA
ARHGEF37	LYNX1	0.127922775620695	undirected	NA	NA
ARHGEF37	MACO1	0.113990157808162	undirected	NA	NA
ARHGEF37	MAOB	0.141021028789521	undirected	NA	NA
ARHGEF37	MAPK8IP1	0.113396096090527	undirected	NA	NA
ARHGEF37	MARVELD3	0.139456731313441	undirected	NA	NA
ARHGEF37	MDH2	0.121365726087277	undirected	NA	NA
ARHGEF37	MOGAT3	0.149861209496043	undirected	NA	NA
ARHGEF37	MORC2	0.114670343770141	undirected	NA	NA
ARHGEF37	MOV10	0.122110052801733	undirected	NA	NA
ARHGEF37	MOV10L1	0.151496047483242	undirected	NA	NA
ARHGEF37	MROH6	0.112857356505675	undirected	NA	NA
ARHGEF37	MRPS6	0.112422599978405	undirected	NA	NA
ARHGEF37	MTMR2	0.114396421561106	undirected	NA	NA
ARHGEF37	MTUS1	0.150461186895431	undirected	NA	NA
ARHGEF37	MUS81	0.129309272039341	undirected	NA	NA
ARHGEF37	MYH9	0.108968472860127	undirected	NA	NA
ARHGEF37	NAMPT	0.125188241526206	undirected	NA	NA
ARHGEF37	NAPG	0.149380465608209	undirected	NA	NA
ARHGEF37	NAT9	0.129561395046531	undirected	NA	NA
ARHGEF37	NEK6	0.13244351277656	undirected	NA	NA
ARHGEF37	NEURL2	0.14024596834735	undirected	NA	NA
ARHGEF37	NKAP	0.134719876688607	undirected	NA	NA
ARHGEF37	NSA2	0.1293398192365	undirected	NA	NA
ARHGEF37	NSMCE2	0.148353310274769	undirected	NA	NA
ARHGEF37	NUDT21	0.139952232503153	undirected	NA	NA
ARHGEF37	OMA1	0.111349801520406	undirected	NA	NA
ARHGEF37	ORAI1	0.144942384688922	undirected	NA	NA
ARHGEF37	P2RX6	0.131065820966681	undirected	NA	NA
ARHGEF37	PAPSS2	0.148737793619489	undirected	NA	NA
ARHGEF37	PAQR4	0.127318061498797	undirected	NA	NA
ARHGEF37	PDE6A	0.11377736266125	undirected	NA	NA
ARHGEF37	PDIA6	0.132847971159996	undirected	NA	NA
ARHGEF37	PDLIM2	0.107044515058859	undirected	NA	NA
ARHGEF37	PDZK1IP1	0.120255209711268	undirected	NA	NA
ARHGEF37	PEA15	0.117037973148922	undirected	NA	NA
ARHGEF37	PELI1	0.115939570894046	undirected	NA	NA
ARHGEF37	PHOSPHO1	0.129735292148086	undirected	NA	NA
ARHGEF37	PITPNB	0.122893730501219	undirected	NA	NA
ARHGEF37	PITPNM1	0.106261195548953	undirected	NA	NA
ARHGEF37	PLEKHH3	0.122835194022067	undirected	NA	NA
ARHGEF37	PLEKHM2	0.135412688791774	undirected	NA	NA
ARHGEF37	PLIN3	0.132976332715313	undirected	NA	NA
ARHGEF37	PRKN	0.114308486800664	undirected	NA	NA
ARHGEF37	PRPF38A	0.143733340185406	undirected	NA	NA
ARHGEF37	PRXL2B	0.109192107753784	undirected	NA	NA
ARHGEF37	PTPN2	0.104196477617334	undirected	NA	NA
ARHGEF37	PYROXD1	0.109516571739958	undirected	NA	NA
ARHGEF37	QPRT	0.101574655152983	undirected	NA	NA
ARHGEF37	RAB26	0.136933979392514	undirected	NA	NA
ARHGEF37	RAB3GAP1	0.123006224245449	undirected	NA	NA
ARHGEF37	RAMP1	0.13791939196926	undirected	NA	NA
ARHGEF37	RAPGEF6	0.130942058692795	undirected	NA	NA
ARHGEF37	RIMOC1	0.101033310389048	undirected	NA	NA
ARHGEF37	RMND5A	0.150956488980281	undirected	NA	NA
ARHGEF37	S100A16	0.122256233095376	undirected	NA	NA
ARHGEF37	S1PR2	0.133452694203831	undirected	NA	NA
ARHGEF37	SCARB1	0.138087531182264	undirected	NA	NA
ARHGEF37	SEMA4A	0.102749605016668	undirected	NA	NA
ARHGEF37	SERINC3	0.146152201503171	undirected	NA	NA
ARHGEF37	SIRT4	0.151365729604908	undirected	NA	NA
ARHGEF37	SLC10A5	0.114707052286013	undirected	NA	NA
ARHGEF37	SLURP2	0.13240793381648	undirected	NA	NA
ARHGEF37	SMARCC1	0.13536939720946	undirected	NA	NA
ARHGEF37	SMOC1	0.111911649653478	undirected	NA	NA
ARHGEF37	SNX25	0.124465617907619	undirected	NA	NA
ARHGEF37	SORCS2	0.126751531792332	undirected	NA	NA
ARHGEF37	SRD5A1	0.138483266581954	undirected	NA	NA
ARHGEF37	SRD5A3	0.130717726491136	undirected	NA	NA
ARHGEF37	ST3GAL3	0.130693858034341	undirected	NA	NA
ARHGEF37	ST3GAL5	0.118984761477764	undirected	NA	NA
ARHGEF37	STARD13	0.121602646486274	undirected	NA	NA
