pathway	pval	padj	log2err	ES	NES	size	leadingEdge
29	KEGG_PYRUVATE_METABOLISM	0.138600246903694	0.589939512461875	0.249246554383295	0.398001616646037	1.34103093553648	22	c("MDH2", "PDHA1", "LDHA", "ALDH2", "ACYP2", "DLD", "PCK1", "PC", "ACSS1")
30	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.185378590078329	0.598068886006629	0.165656695205483	0.749759761810991	1.31985242993227	3	c("GLB1", "NAGLU", "GUSB")
31	KEGG_PEROXISOME	0.118901830048603	0.570283423990839	0.287805130535564	0.353325205362938	1.31104829611244	34	c("PECR", "PHYH", "BAAT", "ECI2", "ECH1", "ACSL1")
32	KEGG_RNA_DEGRADATION	0.196185286103542	0.598068886006629	0.16440575583821	0.627344648360678	1.30246934472065	5	c("LSM6", "LSM2", "ENO1")
33	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.0656063618290258	0.473506785374708	0.248911114434702	0.96078431372549	1.28741153414477	1	GLB1
34	KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS	0.215258855585831	0.598068886006629	0.156312403073186	0.619160489529623	1.28547770221979	5	c("UGP2", "GUSB", "DHDH", "DCXR", "UGDH")
35	KEGG_ABC_TRANSPORTERS	0.101391650099404	0.55445196448976	0.197822021315103	0.948438634713144	1.2708688311361	1	ABCA6
36	KEGG_BETA_ALANINE_METABOLISM	0.174672489082969	0.598068886006629	0.224966093540314	0.43236818635454	1.27082593172162	14	c("HADHA", "ACADM", "ALDH2", "DPYS", "ECHS1", "EHHADH", "MLYCD", "DPYD")
37	KEGG_TGF_BETA_SIGNALING_PATHWAY	0.226158038147139	0.598068886006629	0.152144922367565	0.611561119703088	1.26970017663776	5	c("PPP2R1A", "PPP2CB")
38	KEGG_LYSINE_DEGRADATION	0.194805194805195	0.598068886006629	0.211400189384923	0.412898925078705	1.2608479998156	16	c("HADHA", "AASS", "ALDH2", "DLST", "ECHS1", "OGDH", "EHHADH")
39	KEGG_TYROSINE_METABOLISM	0.173913043478261	0.598068886006629	0.213927855492356	0.448945598418665	1.2555660151378	12	c("TAT", "HPD", "GOT2", "AOX1", "HGD", "GOT1")
40	KEGG_BUTANOATE_METABOLISM	0.169014084507042	0.598068886006629	0.237793834423688	0.386648237884372	1.24593752870456	19	c("HADHA", "PDHA1", "ACSM1", "ALDH2", "ECHS1", "EHHADH", "ALDH5A1", "ALDH7A1", "HMGCS2", "ABAT")
41	KEGG_CARDIAC_MUSCLE_CONTRACTION	0.201166180758017	0.598068886006629	0.16823816568964	0.562267931028394	1.24076325415918	6	c("ATP1B1", "TPM4", "ATP1A1", "TPM2", "ACTC1")
42	KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION	0.27154046997389	0.620174346201743	0.134273452883202	0.698181818181818	1.22905631403317	3	c("KRAS", "HSP90AB1", "HSP90AA1")
43	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.289817232375979	0.633021849663323	0.129442887745046	0.689454545454545	1.21369311010776	3	c("ISG15", "TKFC", "MAVS")
44	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.252358490566038	0.606287563569117	0.132147260608774	0.777666377663257	1.2040562013613	2	c("HNF1A", "PKLR")
45	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.252358490566038	0.606287563569117	0.132147260608774	0.777616279069767	1.20397863400864	2	c("GLA", "NAGA")
46	KEGG_SELENOAMINO_ACID_METABOLISM	0.255663430420712	0.606287563569117	0.156312403073186	0.493203074722404	1.19908166723802	8	c("CBS", "CTH", "AHCY", "MAT1A")
47	KEGG_INSULIN_SIGNALING_PATHWAY	0.214285714285714	0.598068886006629	0.204294756516886	0.403771951186177	1.19889919843347	15	c("PYGL", "GYS2", "FBP1")
48	KEGG_COLORECTAL_CANCER	0.300261096605744	0.633242506811989	0.126875729929857	0.680973663992492	1.19876364526342	3	c("RAC1", "KRAS", "RHOA")
49	KEGG_PRION_DISEASES	0.305177111716621	0.633242506811989	0.128788713061714	0.555503610672945	1.1533156864792	5	c("C5", "C9")
50	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.365535248041775	0.66680056236192	0.11331290842208	0.635293387908021	1.11834958937378	3	c("BAAT", "CDO1")
51	KEGG_GLYCEROLIPID_METABOLISM	0.331058020477816	0.648335688491129	0.139599673451922	0.417546349715882	1.10643679332927	10	c("LIPC", "AKR1A1", "ALDH2", "GLA")
52	KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS	0.336569579288026	0.648335688491129	0.134273452883202	0.447825464927482	1.0887590378854	8	c("C5", "SNRPD1", "ACTN3", "C9", "ACTN4")
53	KEGG_MELANOGENESIS	0.476415094339623	0.75318957771788	0.0908241419007155	0.681039132214578	1.05444881515472	2	c("KRAS", "CALM3")
54	KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION	0.40920716112532	0.694001424545539	0.104732821580651	0.525240422530306	1.02668968758716	4	c("ATP1B1", "ATP1A1", "KRAS")
55	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.540094339622642	0.804415129896352	0.0838361057159929	0.645306890165204	0.999124798502012	2	ALDH6A1
56	KEGG_HISTIDINE_METABOLISM	0.447272727272727	0.730563376709028	0.122107920287081	0.362671773512933	0.99304137081915	11	c("UROC1", "FTCD", "ALDH2", "AMDHD1", "HAL")
57	KEGG_MELANOMA	0.536779324055666	0.804415129896352	0.0751181635276301	0.731299927378359	0.979911878219032	1	KRAS
58	KEGG_THYROID_CANCER	0.561320754716981	0.810019518542616	0.0817515582532145	0.62213494152299	0.963247809009271	2	c("KRAS", "TFG")
59	KEGG_P53_SIGNALING_PATHWAY	0.566037735849057	0.810019518542616	0.0813027345384498	0.616951525598677	0.955222357135348	2	c("STEAP3", "SFN")
60	KEGG_SULFUR_METABOLISM	0.509138381201044	0.789878236255826	0.0928481214159878	0.540239661100067	0.951020134404682	3	SUOX
61	KEGG_TRYPTOPHAN_METABOLISM	0.549450549450549	0.804415129896352	0.137250779610133	0.277245030494284	0.950801368268965	25	c("HADHA", "HAAO", "ALDH2", "AFMID", "AOX1", "TDO2", "KMO", "ECHS1", "OGDH", "EHHADH")
62	KEGG_DNA_REPLICATION	0.614314115308151	0.811876114081996	0.0683110858318647	0.691358024691358	0.926391368485122	1	SSBP1
63	KEGG_HOMOLOGOUS_RECOMBINATION	0.614314115308151	0.811876114081996	0.0683110858318647	0.691358024691358	0.926391368485122	1	SSBP1
64	KEGG_MISMATCH_REPAIR	0.614314115308151	0.811876114081996	0.0683110858318647	0.691358024691358	0.926391368485122	1	SSBP1
65	KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY	0.620278330019881	0.811876114081996	0.0678338263479455	0.688453159041394	0.922498967777202	1	MAVS
66	KEGG_SMALL_CELL_LUNG_CANCER	0.552429667519182	0.804415129896352	0.0870515867946735	0.459866472555482	0.898902949558409	4	c("FHIT", "COL4A1")
67	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.636792452830189	0.811876114081996	0.0751181635276301	0.560319767441861	0.867539744692208	2	c("PLG", "F2")
68	KEGG_ARGININE_AND_PROLINE_METABOLISM	0.71978021978022	0.885063085063085	0.11776578836269	0.252039705224233	0.86436065655737	25	c("GOT2", "PRODH", "CPS1", "ALDH2", "ALDH4A1", "ASS1", "AGMAT", "ASL", "GOT1", "GLS2", "ALDH7A1", "OTC")
69	KEGG_NOTCH_SIGNALING_PATHWAY	0.639150943396226	0.811876114081996	0.0749278818393739	0.557412790697674	0.863038889985633	2	c("NCSTN", "NUMB")
70	KEGG_NON_SMALL_CELL_LUNG_CANCER	0.590078328981723	0.811876114081996	0.0845557442441281	0.487454106449607	0.858098179774239	3	c("FHIT", "KRAS")
71	KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.624595469255663	0.811876114081996	0.0934449219410994	0.349794134225696	0.850424004135621	8	c("HADHA", "ALDH2", "ECHS1", "EHHADH")
72	KEGG_RETINOL_METABOLISM	0.716981132075472	0.885063085063085	0.069119845655101	0.51671511627907	0.800026924093592	2	c("ADH7", "ALDH1A1")
73	KEGG_OLFACTORY_TRANSDUCTION	0.84493041749503	0.947692225028209	0.0531298054705469	0.578068264342774	0.774587740876216	1	CALM3
74	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.84493041749503	0.947692225028209	0.0531298054705469	0.578068264342774	0.774587740876216	1	CALM3
75	KEGG_PANCREATIC_CANCER	0.735694822888283	0.891425843791643	0.0751181635276301	0.365622723962127	0.759092136895288	5	c("RAC1", "KRAS", "RALB", "CDC42", "RALA")
76	KEGG_STEROID_HORMONE_BIOSYNTHESIS	0.787735849056604	0.927405325839689	0.0645031249656493	0.47892691354944	0.741519675816219	2	c("HSD17B12", "AKR1D1")
77	KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.827830188679245	0.947692225028209	0.0621124188949471	0.46334142091007	0.717388750778555	2	c("RAC1", "TOLLIP")
78	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.825065274151436	0.947692225028209	0.0672065093710464	0.405818181818182	0.714388982531781	3	c("HMGCS2", "FDPS")
79	KEGG_BASAL_TRANSCRIPTION_FACTORS	0.996023856858847	0.998765432098765	0.0455878202571231	0.501815541031227	0.672412222293298	1	GTF2A1
80	KEGG_TYPE_II_DIABETES_MELLITUS	0.891509433962264	0.967258601553829	0.0585937568945671	0.425872093023256	0.659375214513143	2	c("PKM", "PKLR")
81	KEGG_PROTEASOME	0.972527472527473	0.998765432098765	0.0985499803531691	0.188772272639341	0.647387384353598	25	c("PSMD2", "PSMB5", "PSMD4", "PSMA6", "PSMC2", "PSMC1")
82	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.911227154046997	0.97589488756001	0.0623861492893626	0.360414672990881	0.634462138620581	3	c("CD36", "ITGA1")
83	KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.900255754475703	0.970405553525758	0.0619762736001998	0.323144104803493	0.631651155880313	4	c("HSP90AB1", "HSP90AA1", "HSP90B1")
84	KEGG_BLADDER_CANCER	0.94811320754717	0.997922343324251	0.0557104226766671	0.383720930232558	0.594112821267815	2	c("KRAS", "TYMP")
85	KEGG_VIRAL_MYOCARDITIS	0.959627329192547	0.997922343324251	0.0683110858318647	0.24799416484318	0.582577754302621	7	c("RAC1", "ACTG1", "MYH9")
86	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.961852861035422	0.997922343324251	0.0618406035753285	0.263656227239621	0.547393134573893	5	c("SARS1", "WARS1", "EPRS1")
87	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.981366459627329	0.998765432098765	0.0672065093710464	0.227571115973742	0.534600762771817	7	c("MGST1", "GSTZ1", "ADH7", "GSTK1", "DHDH", "EPHX1")
88	KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM	0.993527508090615	0.998765432098765	0.0686325631836726	0.211052255332798	0.513112961311591	8	c("FBP1", "ALDOB")
89	KEGG_VEGF_SIGNALING_PATHWAY	0.993930197268589	0.998765432098765	0.0331626424471441	-0.237482326826322	-0.460405224195717	6	c("PPP3R1", "CHP1")
90	KEGG_TIGHT_JUNCTION	0.998765432098765	0.998765432098765	0.0222267787552589	-0.175157653332464	-0.460824604947028	22	c("F11R", "YBX3", "CTTN", "VAPA", "TJP1", "CSNK2B")
91	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.953651685393258	0.997922343324251	0.0314209215415833	-0.246435053465493	-0.536584047852555	9	c("MAOB", "MGST3")
92	KEGG_PYRIMIDINE_METABOLISM	0.867243867243867	0.953730099557037	0.0372254009247509	-0.320279754097753	-0.671727827342522	8	CMPK1
93	KEGG_RIBOFLAVIN_METABOLISM	0.851968503937008	0.94917296411774	0.042077210988939	-0.368959514215332	-0.682135474873344	5	c("ACP1", "ACP5")
94	KEGG_AXON_GUIDANCE	0.867549668874172	0.953730099557037	0.0331626424471441	-0.291410159257858	-0.686326383838867	13	c("ITGB1", "CFL1", "PPP3R1", "CHP1")
95	KEGG_GLUTATHIONE_METABOLISM	0.876783398184176	0.957539763806403	0.031636972118622	-0.281965657766521	-0.689093871817151	16	c("GPX1", "GGT1", "MGST3")
96	KEGG_GAP_JUNCTION	0.836940836940837	0.947692225028209	0.038875878582578	-0.334754429748846	-0.702085795032321	8	GRB2
97	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.943887775551102	0.997922343324251	0.0484087618816951	-0.533769063180828	-0.708361071975973	1	ACOX1
98	KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION	0.832904884318766	0.947692225028209	0.0336769978828608	-0.296534366541777	-0.721701966558952	15	c("PSME1", "B2M", "CANX", "PDIA3", "HSPA8", "HSPA5")
99	KEGG_RENIN_ANGIOTENSIN_SYSTEM	0.840064620355412	0.947692225028209	0.0438879842863647	-0.461954101880121	-0.739827861700375	3	AGT
100	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.766929133858268	0.918270610471733	0.0468819856878333	-0.414942508085134	-0.767149223403947	5	c("GRB2", "FCER1A", "FCER1G")
101	KEGG_CALCIUM_SIGNALING_PATHWAY	0.768913342503439	0.918270610471733	0.0405756447890657	-0.340100021734819	-0.770532529191186	11	c("PPP3R1", "CHP1", "VDAC1", "ATP2A2")
102	KEGG_OOCYTE_MEIOSIS	0.775064267352185	0.919004774146162	0.0370705393657621	-0.319311171822339	-0.777135896037734	15	c("YWHAB", "YWHAE", "PPP3R1", "PPP1CB", "CHP1", "YWHAZ", "YWHAG", "YWHAH", "SKP1", "YWHAQ")
103	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.73314606741573	0.891425843791643	0.0437125833579551	-0.362366123727204	-0.789010649012275	9	c("TKT", "TALDO1")
104	KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY	0.645588235294118	0.811876114081996	0.05163559644842	-0.430462492601078	-0.870381332951175	7	c("GRB2", "PPP3R1", "CHP1", "FCER1G")
105	KEGG_MAPK_SIGNALING_PATHWAY	0.64218958611482	0.811876114081996	0.0474483193656297	-0.375697751147205	-0.870693809175459	12	c("GNG12", "GRB2", "RAP1B", "PPP3R1", "CHP1", "HSPA8")
106	KEGG_PHENYLALANINE_METABOLISM	0.622191011235955	0.811876114081996	0.051218434854034	-0.409393860712226	-0.891408149359367	9	c("PRDX6", "MIF", "MAOB")
107	KEGG_ADHERENS_JUNCTION	0.631788079470199	0.811876114081996	0.0478299633114229	-0.380628015228756	-0.896451413859461	13	c("ACP1", "SORBS1", "BAIAP2", "TJP1", "CSNK2B", "WASF2")
108	KEGG_STEROID_BIOSYNTHESIS	0.656303972366149	0.819146311374291	0.0583452776743612	-0.614832457658144	-0.896571975499135	2	LIPA
109	KEGG_FOCAL_ADHESION	0.626387176325524	0.811876114081996	0.0449543067640062	-0.330490196293635	-0.909794263876599	29	c("COL6A1", "ITGB1", "GRB2", "COL6A2", "RAP1B", "TNXB", "PPP1CB", "VASP")
110	KEGG_PURINE_METABOLISM	0.598965071151358	0.811876114081996	0.0491927521045191	-0.366819421008688	-0.910294267369732	17	c("URAD", "IMPDH2", "GUK1", "AK2", "GDA", "PAPSS2")
111	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.573529411764706	0.811876114081996	0.0571258510018113	-0.461007211749265	-0.932141773927517	7	c("DYNLL2", "ARHGDIA", "RAB5C")
112	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.585735963581184	0.811876114081996	0.057609110864425	-0.484433267676579	-0.939167180114471	6	c("ALDH1B1", "ALDH9A1", "ALDH3A2")
113	KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM	0.538239538239538	0.804415129896352	0.059221919380382	-0.460092904100147	-0.96496017276376	8	c("HMOX1", "FTH1", "BLVRB")
114	KEGG_ASTHMA	0.547495682210708	0.804415129896352	0.0670512579829467	-0.664970930232558	-0.969685795117205	2	c("FCER1A", "FCER1G")
115	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.533858267716535	0.804415129896352	0.0637845390312975	-0.528292665679882	-0.976711954811752	5	c("GRB2", "PPP3R1", "CHP1")
116	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.49825378346915	0.780284226942254	0.052805004567129	-0.340905090148072	-0.988071127799192	37	c("GNG12", "ARPC5", "ITGB1", "ARPC3", "ARPC4", "CFL1", "BRK1", "PPP1CB", "BAIAP2", "ARPC2", "ITGB6")
117	KEGG_DILATED_CARDIOMYOPATHY	0.470426409903714	0.750872923500159	0.0633597010643758	-0.45387272617727	-1.02829661065107	11	c("ITGB1", "LMNA", "DES", "DAG1", "ATP2A2", "ITGB6")
118	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.470426409903714	0.750872923500159	0.0633597010643758	-0.45387272617727	-1.02829661065107	11	c("ITGB1", "LMNA", "DES", "DAG1", "ATP2A2", "ITGB6")
119	KEGG_PATHWAYS_IN_CANCER	0.448900388098318	0.730563376709028	0.0626618230932491	-0.415802358130982	-1.03184968212598	17	c("ITGB1", "GRB2", "ELOB")
120	KEGG_GNRH_SIGNALING_PATHWAY	0.446808510638298	0.730563376709028	0.0745500777420554	-0.613379522253277	-1.04361604134323	4	GRB2
121	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.433112582781457	0.726229179209312	0.0655321029282414	-0.445523988101363	-1.04929378044267	13	c("ITGB1", "LMNA", "DES", "DAG1", "ATP2A2", "ITGB6")
122	KEGG_ENDOCYTOSIS	0.397530864197531	0.694001424545539	0.0662842187012672	-0.403681138951005	-1.06205008940471	22	c("ARFGAP2", "CLTB", "EHD3", "DAB2", "AP2A1", "CHMP2B", "CHMP6", "ARF6", "HSPA8", "RAB5C")
123	KEGG_VIBRIO_CHOLERAE_INFECTION	0.408544726301736	0.694001424545539	0.0687943095604775	-0.462702573441387	-1.07233078972335	12	c("ARF1", "ATP6V1G1", "ATP6V1F", "ATP6V1E1", "TJP1", "ATP6V1A", "ATP6V1B2", "SEC61B", "TJP2")
124	KEGG_FOLATE_BIOSYNTHESIS	0.409711684370258	0.694001424545539	0.0751181635276301	-0.555457425076404	-1.07686118685583	6	c("GCH1", "ALPL")
125	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.384615384615385	0.686517783291977	0.0824344091527096	-0.635648411556343	-1.08150476970214	4	LYPLA1
126	KEGG_PROSTATE_CANCER	0.393700787401575	0.694001424545539	0.0791316651768349	-0.588691096228179	-1.08837708476859	5	GRB2
127	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.382228490832158	0.686517783291977	0.0749278818393739	-0.497524784195397	-1.0987529147696	10	CMAS
128	KEGG_RIBOSOME	0.299674267100977	0.633242506811989	0.0739901439101341	-0.348202313379487	-1.10227062603215	67	c("RPL9", "RPS10", "RPL6", "RPS20", "RPS6", "RPL12", "RPL35", "RPL38", "RPS19", "RPL7A", "RPLP2", "RPL23", "RPL15", "RPS18", "RPL10A", "RPS5", "RPS3", "RPS25", "RPL11", "RPL26", "UBA52", "RPL27", "RPL30", "RPS26", "RPS21", "RPL17", "RPLP1", "RPL5", "RPS13", "RPS8", "RPS27", "RPS3A", "RPL19")
129	KEGG_ACUTE_MYELOID_LEUKEMIA	0.343696027633851	0.648335688491129	0.0916795246008379	-0.760529440129385	-1.1090328333661	2	GRB2
130	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.343696027633851	0.648335688491129	0.0916795246008379	-0.760529440129385	-1.1090328333661	2	GRB2
131	KEGG_ENDOMETRIAL_CANCER	0.343696027633851	0.648335688491129	0.0916795246008379	-0.760529440129385	-1.1090328333661	2	GRB2
132	KEGG_MTOR_SIGNALING_PATHWAY	0.343696027633851	0.648335688491129	0.0916795246008379	-0.762354651162791	-1.1116944252218	2	c("RPS6", "EIF4B")
133	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.359635811836115	0.663328275164391	0.0819778796501272	-0.57371342043037	-1.11225394953499	6	c("GRB2", "PPP3R1", "CHP1")
134	KEGG_EPITHELIAL_CELL_SIGNALING_IN_HELICOBACTER_PYLORI_INFECTION	0.355337078651685	0.662763539957076	0.0785029047348687	-0.513962581478636	-1.11909453844468	9	c("F11R", "ATP6V1G1", "ATP6V1F", "ATP6V1E1", "TJP1", "ATP6V1A", "ATP6V1B2")
135	KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION	0.318240620957309	0.645584767535987	0.0799858801499946	-0.453515675134601	-1.12543855530366	17	c("F11R", "ITGB1", "PECAM1", "RAP1B")
