pathway	pval	padj	log2err	ES	NES	size	leadingEdge
17	KEGG_GLYCEROLIPID_METABOLISM	0.110915492957746	0.665499717673631	0.176694268938498	0.632282903871284	1.38304992123484	10	c("GK", "TKFC", "ALDH1B1", "ALDH7A1", "ALDH3A2", "GLA", "AKR1A1", "ALDH9A1")
18	KEGG_PENTOSE_PHOSPHATE_PATHWAY	0.148601398601399	0.673825917171925	0.150169802128406	0.631357933571802	1.35216811050261	9	c("TALDO1", "GPI", "TKT", "FBP1", "RBKS")
19	KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS	0.140287769784173	0.665499717673631	0.157402899305283	0.665995565660801	1.34749613038425	7	c("PECR", "ACOX1")
20	KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION	0.000962556921536978	0.0319568897950277	0.477270815362862	1	1.34315974425301	1	PIGR
21	KEGG_ALPHA_LINOLENIC_ACID_METABOLISM	0.0602910602910603	0.496345514950166	0.266350657088526	0.975290697674419	1.30997120406071	1	ACOX1
22	KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY	0.150190114068441	0.673825917171925	0.156312403073186	0.716911192085307	1.30246568841171	5	c("GRB2", "RAC1", "FCER1A")
23	KEGG_GLIOMA	0.129699248120301	0.665499717673631	0.16823816568964	0.806167632539768	1.30039184865424	3	c("GRB2", "CALM3", "KRAS")
24	KEGG_ACUTE_MYELOID_LEUKEMIA	0.140316205533597	0.665499717673631	0.165656695205483	0.871849367311378	1.28689944410919	2	c("GRB2", "KRAS")
25	KEGG_DORSO_VENTRAL_AXIS_FORMATION	0.140316205533597	0.665499717673631	0.165656695205483	0.871849367311378	1.28689944410919	2	c("GRB2", "KRAS")
26	KEGG_ENDOMETRIAL_CANCER	0.140316205533597	0.665499717673631	0.165656695205483	0.871849367311378	1.28689944410919	2	c("GRB2", "KRAS")
27	KEGG_JAK_STAT_SIGNALING_PATHWAY	0.0935550935550936	0.621205821205821	0.211400189384923	0.955668604651163	1.28361559861389	1	GRB2
28	KEGG_CALCIUM_SIGNALING_PATHWAY	0.169611307420495	0.70578231292517	0.140406238523342	0.571125861758993	1.28201485901462	11	c("VDAC1", "SLC25A5", "SLC25A4", "VDAC3", "VDAC2", "CHP1", "PPID")
29	KEGG_ECM_RECEPTOR_INTERACTION	0.176776429809359	0.70578231292517	0.135740943810425	0.521450013131222	1.27576361103145	16	c("DAG1", "ITGA1", "TNXB", "COL6A1", "ITGB1", "COL6A2", "CD47", "FN1", "CD44")
30	KEGG_AMINOACYL_TRNA_BIOSYNTHESIS	0.192015209125475	0.724421016246111	0.136490437780413	0.695344138250751	1.26328322351263	5	c("SARS1", "WARS1", "DARS1")
31	KEGG_LONG_TERM_POTENTIATION	0.207885304659498	0.754332816683106	0.126253987849115	0.60367856829466	1.26225083763747	8	c("RAP1B", "PPP1CC", "PPP1CA", "CHP1", "PPP1CB")
32	KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT	0.223021582733813	0.75655400500121	0.121543282035469	0.610292736725319	1.23479365860797	7	c("VAMP8", "VAMP3")
33	KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM	0.257518796992481	0.759939796814248	0.114750719227023	0.751872490088342	1.21281085703973	3	c("GGT1", "CDO1")
34	KEGG_TYPE_II_DIABETES_MELLITUS	0.223320158102767	0.75655400500121	0.128142916898415	0.820841073835267	1.21160829063644	2	c("PKLR", "PKM")
35	KEGG_GLYCEROPHOSPHOLIPID_METABOLISM	0.247637051039698	0.759939796814248	0.11776578836269	0.699651546357268	1.20955549670571	4	c("GPD1", "GPD2")
36	KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS	0.260791366906475	0.759939796814248	0.11101149245045	0.593287835173597	1.20038796550733	7	c("GPX1", "CCS", "SOD1", "CHP1")
37	KEGG_PPAR_SIGNALING_PATHWAY	0.213576158940397	0.754332816683106	0.118815039412263	0.449966941526765	1.19863463086585	23	c("GK", "ACOX1", "HMGCS2", "FABP1", "ME1", "ACADM")
38	KEGG_GLUTATHIONE_METABOLISM	0.232235701906412	0.759939796814248	0.116234148779716	0.489645820183019	1.19795244789062	16	c("GGT1", "GPX1", "IDH2", "GSTZ1")
39	KEGG_NEUROTROPHIN_SIGNALING_PATHWAY	0.238421955403087	0.759939796814248	0.11378726182188	0.490996649083049	1.19169245373784	15	c("GRB2", "RAP1B", "ARHGDIA", "YWHAQ", "CDC42")
40	KEGG_PURINE_METABOLISM	0.241025641025641	0.759939796814248	0.112843355675562	0.473078798398242	1.17923426375677	17	c("IMPDH2", "PKLR", "GUK1", "GMPR", "ENPP1", "GDA")
41	KEGG_PANCREATIC_CANCER	0.26425855513308	0.759939796814248	0.11378726182188	0.648802996915265	1.17872848317908	5	c("RALA", "CDC42", "RALB")
42	KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY	0.281368821292776	0.759939796814248	0.109684061970549	0.641251442683599	1.16500901500853	5	c("GRB2", "CHP1")
43	KEGG_DNA_REPLICATION	0.276507276507277	0.759939796814248	0.116739204791222	0.856831395348837	1.1508614378447	1	SSBP1
44	KEGG_HOMOLOGOUS_RECOMBINATION	0.276507276507277	0.759939796814248	0.116739204791222	0.856831395348837	1.1508614378447	1	SSBP1
45	KEGG_MISMATCH_REPAIR	0.276507276507277	0.759939796814248	0.116739204791222	0.856831395348837	1.1508614378447	1	SSBP1
46	KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY	0.295539033457249	0.759939796814248	0.105125131597001	0.590901190831333	1.14577411543226	6	c("GRB2", "CDC42", "CHP1")
47	KEGG_LEISHMANIA_INFECTION	0.303534303534304	0.759939796814248	0.110564716336619	0.84375	1.13329103421348	1	ITGB1
48	KEGG_REGULATION_OF_AUTOPHAGY	0.305613305613306	0.759939796814248	0.110122263835536	0.843023255813953	1.13231490067841	1	GABARAPL1
49	KEGG_DRUG_METABOLISM_OTHER_ENZYMES	0.338028169014085	0.788627997214208	0.0937465422491719	0.512955189131737	1.12203355425544	10	c("IMPDH2", "CES2", "DPYD", "HPRT1", "TYMP")
50	KEGG_GNRH_SIGNALING_PATHWAY	0.361058601134216	0.788627997214208	0.0940503465727813	0.64845475899397	1.12104664413279	4	c("GRB2", "CDC42")
51	KEGG_HISTIDINE_METABOLISM	0.356890459363958	0.788627997214208	0.0908241419007155	0.495374939382258	1.11197561797598	11	c("ALDH1B1", "UROC1", "ALDH7A1", "ALDH3A2", "HAL", "ALDH9A1", "MAOB", "FTCD")
52	KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS	0.387218045112782	0.82866821180246	0.0897104652742981	0.689103853940101	1.1115616633191	3	c("HMGCS2", "FDPS")
53	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES	0.351351351351351	0.788627997214208	0.101350743797099	0.821220930232558	1.10303089462638	1	GLB1
54	KEGG_ARRHYTHMOGENIC_RIGHT_VENTRICULAR_CARDIOMYOPATHY_ARVC	0.394366197183099	0.82866821180246	0.0850427463764322	0.45511199228307	1.05788566827955	13	c("DAG1", "ITGA1", "ITGB1")
55	KEGG_INOSITOL_PHOSPHATE_METABOLISM	0.444664031620553	0.866966955306178	0.0847985102819124	0.716665315243876	1.05783892307431	2	c("TPI1", "ALDH6A1")
56	KEGG_CHEMOKINE_SIGNALING_PATHWAY	0.393356643356643	0.82866821180246	0.0847985102819124	0.493067492490071	1.0559939207523	9	c("GRB2", "RAP1B", "CDC42")
57	KEGG_NITROGEN_METABOLISM	0.425795053003534	0.841452128554602	0.0810802057550866	0.450175390172541	1.03470047199153	12	c("CA14", "CTH", "CA2", "CA5A", "CA4")
58	KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION	0.41726618705036	0.834532374100719	0.083129129135339	0.510588332933448	1.03306363934198	7	c("DYNLL2", "RAB11B", "ARHGDIA")
59	KEGG_FATTY_ACID_METABOLISM	0.459375	0.866966955306178	0.0707899094502623	0.360817651755191	1.00265009195533	27	c("ACOX1", "HADH", "ACADM", "ADH7", "ACADS", "ALDH1B1", "ECI1", "ALDH7A1", "ALDH3A2", "HADHB", "ACADVL", "ALDH9A1", "ACSL1")
60	KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM	0.464788732394366	0.866966955306178	0.0762797180809272	0.458234056764384	1.00233704285656	10	c("GPI", "PMM2", "GFUS", "NANS")
61	KEGG_RETINOL_METABOLISM	0.527667984189723	0.912425889328063	0.0756946307932749	0.677090909090909	0.999424840104611	2	c("ADH7", "ALDH1A1")
62	KEGG_DILATED_CARDIOMYOPATHY	0.475265017667845	0.866966955306178	0.0753093764172773	0.439558363203804	0.986683305315318	11	c("DAG1", "ITGA1", "ITGB1")
63	KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM	0.475265017667845	0.866966955306178	0.0753093764172773	0.439558363203804	0.986683305315318	11	c("DAG1", "ITGA1", "ITGB1")
64	KEGG_TYROSINE_METABOLISM	0.469964664310954	0.866966955306178	0.0758886900606117	0.429185589755338	0.986456705511171	12	c("GSTZ1", "ADH7", "GOT1", "HGD", "HPD")
65	KEGG_INSULIN_SIGNALING_PATHWAY	0.490566037735849	0.869446482432543	0.0721797965581253	0.40392716950559	0.980367097532025	15	c("PKLR", "GRB2", "FBP1", "PPP1CC", "RPS6", "PPP1CA", "PPP1CB", "PCK1")
66	KEGG_RENAL_CELL_CARCINOMA	0.487455197132616	0.869446482432543	0.0747385227439092	0.465519156615778	0.973368902319123	8	c("GRB2", "RAP1B", "FH", "CDC42")
67	KEGG_ASCORBATE_AND_ALDARATE_METABOLISM	0.507434944237918	0.886675797299941	0.0745500777420554	0.501168412658908	0.97177972156221	6	c("ALDH1B1", "ALDH7A1", "ALDH3A2", "ALDH9A1", "UGDH")
68	KEGG_NON_SMALL_CELL_LUNG_CANCER	0.571428571428571	0.961336784813487	0.069119845655101	0.596844430532768	0.962742240015702	3	c("GRB2", "KRAS")
69	KEGG_PHENYLALANINE_METABOLISM	0.554195804195804	0.948417561819624	0.0670512579829467	0.435476202362822	0.932651674124917	9	c("PAH", "PRDX6", "GOT1", "HPD")
70	KEGG_DRUG_METABOLISM_CYTOCHROME_P450	0.573426573426573	0.961336784813487	0.0653834195468773	0.427643921418631	0.915877416667949	9	c("GSTZ1", "ADH7", "MGST3", "GSTK1")
71	KEGG_HEMATOPOIETIC_CELL_LINEAGE	0.646616541353383	0.967012124906862	0.0630790410571939	0.562592691922028	0.907492339258312	3	c("ITGA1", "CD44")
72	KEGG_ARGININE_AND_PROLINE_METABOLISM	0.610114192495922	0.961336784813487	0.0590954798717342	0.330649649071645	0.897013029393977	25	c("ACY1", "OTC", "OAT", "ASL", "ALDH1B1", "CKB", "GOT1", "ALDH7A1", "ALDH3A2", "SAT2", "ALDH9A1")
73	KEGG_BUTANOATE_METABOLISM	0.641791044776119	0.967012124906862	0.0574877409561325	0.340173182646508	0.879431392371864	19	c("HMGCS2", "HADH", "ACADS", "ALDH1B1", "ACSM5", "ALDH7A1", "ACSM1", "ALDH3A2")
74	KEGG_BETA_ALANINE_METABOLISM	0.635253054101222	0.967012124906862	0.0603786357920401	0.360662190576558	0.856290784724176	14	c("ACADM", "ALDH1B1", "DPYD", "ALDH7A1", "ALDH3A2", "ALDH9A1")
75	KEGG_RIBOFLAVIN_METABOLISM	0.673003802281369	0.979987992795677	0.0617054053637522	0.471161243030821	0.855993544991316	5	c("ENPP1", "ACP1", "RFK")
76	KEGG_LIMONENE_AND_PINENE_DEGRADATION	0.625448028673835	0.961336784813487	0.0623861492893626	0.407530187138009	0.85211791024925	8	c("ALDH1B1", "ALDH7A1", "ALDH3A2", "ALDH9A1", "HADHA")
77	KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION	0.685303514376997	0.983668541289359	0.0526973085708419	0.298543516805315	0.847026896116269	33	c("HMGCS2", "HSD17B10", "HADH", "ACADM", "ACADS", "ALDH1B1", "MMUT", "ALDH7A1", "AUH", "ALDH3A2", "HADHB")
78	KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM	0.693308550185874	0.983668541289359	0.059221919380382	0.430822909160747	0.83537780141741	6	c("NNMT", "ENPP1")
79	KEGG_FOCAL_ADHESION	0.689655172413793	0.983668541289359	0.051530912208539	0.293170578971566	0.825234447656831	29	c("GRB2", "RAP1B", "ITGA1", "TNXB", "COL6A1", "PPP1CC", "ITGB1")
80	KEGG_CHRONIC_MYELOID_LEUKEMIA	0.738721804511278	0.983768191949653	0.0567672387487446	0.502409128322598	0.810413006910146	3	GRB2
81	KEGG_ERBB_SIGNALING_PATHWAY	0.738721804511278	0.983768191949653	0.0567672387487446	0.502409128322598	0.810413006910146	3	GRB2
82	KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS	0.767764298093587	0.983768191949653	0.051218434854034	0.316020337612472	0.773165666735554	16	c("ARF6", "CDC42", "WASF2", "GSN", "ARPC5", "ARPC4")
83	KEGG_ENDOCYTOSIS	0.856905158069884	0.983768191949653	0.0443293451680314	0.279633614112548	0.738320624711664	22	c("ARF6", "RAB11B", "LDLR", "CHMP4C", "CDC42", "CHMP6", "CLTB", "AP2A1", "DAB2", "CHMP2B", "RAB5C")
84	KEGG_SPHINGOLIPID_METABOLISM	0.806083650190114	0.983768191949653	0.0532386494755899	0.40358069945724	0.733214963514899	5	c("ASAH1", "GLB1", "GLA")
85	KEGG_CELL_CYCLE	0.827956989247312	0.983768191949653	0.0492917662312669	0.342372046504478	0.715876668778792	8	c("YWHAQ", "YWHAG", "SKP1", "YWHAE")
86	KEGG_CITRATE_CYCLE_TCA_CYCLE	0.871880199667221	0.991315843457252	0.0435378240914002	0.269530386496343	0.7116449285552	22	c("IDH2", "SDHB", "FH")
87	KEGG_MTOR_SIGNALING_PATHWAY	0.857707509881423	0.983768191949653	0.0521630305460055	0.479070088798597	0.70713480341848	2	c("RPS6", "EIF4B")
88	KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450	0.836330935251799	0.983768191949653	0.0489954089862481	0.345243453010259	0.69852449619576	7	c("GSTZ1", "ADH7", "MGST3", "GSTK1")
89	KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS	0.859315589353612	0.983768191949653	0.0502948063662358	0.375201621271367	0.681656589180782	5	c("ENPP1", "DPYD")
90	KEGG_PATHWAYS_IN_CANCER	0.882051282051282	0.994134017243261	0.0442407423477375	0.272967416738816	0.680420538391182	17	c("GRB2", "RALA", "FH", "ITGB1", "CDC42", "RALB", "FN1")
91	KEGG_GLYCOLYSIS_GLUCONEOGENESIS	0.921875	0.994134017243261	0.0380842053196415	0.238056494714007	0.661517986036634	27	c("PKLR", "GPI", "FBP1", "ADH7", "TPI1", "ALDH1B1", "ENO1", "ALDH7A1", "ALDH3A2", "PCK1", "AKR1A1", "ALDH9A1")
92	KEGG_LYSINE_DEGRADATION	0.909878682842288	0.994134017243261	0.0434506826723125	0.268198074044479	0.656165183236003	16	c("HADH", "AADAT", "ALDH1B1", "ALDH7A1", "ALDH3A2", "ALDH9A1")
93	KEGG_ADHERENS_JUNCTION	0.901408450704225	0.994134017243261	0.0445961615888961	0.281019119632772	0.65321526176603	13	c("BAIAP2", "ACP1", "CDC42", "WASF2", "CSNK2B")
94	KEGG_VEGF_SIGNALING_PATHWAY	0.897769516728624	0.994134017243261	0.0472587336673259	0.318745441283734	0.61805642246401	6	c("CDC42", "CHP1", "RAC1", "PPP3R1", "KRAS", "PXN")
95	KEGG_REGULATION_OF_ACTIN_CYTOSKELETON	0.982758620689655	0.997674418604651	0.0352404270679709	0.204938133147355	0.601590295686484	37	c("ITGA1", "BAIAP2", "PPP1CC", "ITGB1", "CDC42", "WASF2", "GSN", "ARPC5", "FN1", "PPP1CA", "ARPC4", "PPP1CB")
96	KEGG_SULFUR_METABOLISM	0.917293233082707	0.994134017243261	0.046788296531803	0.367539150979445	0.592860463138716	3	c("SUOX", "BPNT1")
97	KEGG_BLADDER_CANCER	0.944664031620553	0.997674418604651	0.0477342401407188	0.384727272727273	0.567879420424639	2	c("TYMP", "KRAS")
98	KEGG_SMALL_CELL_LUNG_CANCER	0.947069943289225	0.997674418604651	0.0455878202571231	0.319204951841813	0.551840564186777	4	c("ITGB1", "FN1")
99	KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES	0.950592885375494	0.997674418604651	0.0474483193656297	0.373090909090909	0.550703483322949	2	c("GLA", "NAGA")
100	KEGG_OOCYTE_MEIOSIS	0.970840480274443	0.997674418604651	0.0400031517498194	0.226864951132832	0.550621375497151	15	c("PPP1CC", "YWHAQ", "PPP1CA", "CHP1", "PPP1CB", "YWHAG")
101	KEGG_PYRUVATE_METABOLISM	0.985024958402662	0.997674418604651	0.0379271467108098	0.199957230055249	0.527949930048775	22	c("PKLR", "ME1", "GRHPR", "ALDH1B1", "ALDH7A1", "ALDH3A2", "PCK1", "GLO1", "ALDH9A1")
102	KEGG_TRYPTOPHAN_METABOLISM	0.99184339314845	0.997674418604651	0.0366850427613443	0.189040958775501	0.512845555973995	25	c("HAAO", "HADH", "WARS1", "AADAT", "ALDH1B1", "ALDH7A1", "ALDH3A2", "ALDH9A1", "INMT")
103	KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION	0.984189723320158	0.997674418604651	0.0458620343117985	0.325181574370728	0.479986569907994	2	c("PLG", "F2")
104	KEGG_GLYCOSAMINOGLYCAN_DEGRADATION	0.990601503759398	0.997674418604651	0.0432768714901103	0.284433818205451	0.458807081488382	3	c("GLB1", "NAGLU")
105	KEGG_PROPANOATE_METABOLISM	0.996688741721854	0.997674418604651	0.0371479221137289	0.159149818102357	0.42394777453254	23	c("ACADM", "ACSS3", "ALDH1B1", "MMUT", "SUCLG2", "ALDH7A1", "ALDH3A2", "ALDH9A1")
106	KEGG_GLYOXYLATE_AND_DICARBOXYLATE_METABOLISM	0.997674418604651	0.997674418604651	0.0526973085708419	-0.190182243132121	-0.424996523609219	9	c("HYI", "MDH2", "AFMID", "MTHFD1")
107	KEGG_PYRIMIDINE_METABOLISM	0.988738738738739	0.997674418604651	0.05163559644842	-0.212294382443662	-0.462143641645168	8	TXNRD1
108	KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY	0.922268907563025	0.994134017243261	0.05163559644842	-0.303206997084548	-0.57407152969421	5	c("CD36", "ACSL5", "CPT1A", "ACSL1", "PCK1")
109	KEGG_THYROID_CANCER	0.917338709677419	0.994134017243261	0.0499913914024592	-0.402181818181818	-0.609097157822199	2	c("KRAS", "TFG")
110	KEGG_APOPTOSIS	0.849894291754757	0.983768191949653	0.0557104226766671	-0.368891170584781	-0.650435416031341	4	PRKAR2A
111	KEGG_ONE_CARBON_POOL_BY_FOLATE	0.855603448275862	0.983768191949653	0.0562940749700968	-0.333224606263799	-0.662496281204505	6	c("AMT", "SHMT1")
112	KEGG_NUCLEOTIDE_EXCISION_REPAIR	0.846774193548387	0.983768191949653	0.0536769600638126	-0.465010637636727	-0.704250279194802	2	RAD23B
113	KEGG_COLORECTAL_CANCER	0.796178343949045	0.983768191949653	0.0589694466690997	-0.427947598253275	-0.708047219190348	3	c("KRAS", "RAC1", "RHOA")
114	KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG	0.832661290322581	0.983768191949653	0.0544555953940371	-0.477869986491839	-0.723725532637392	2	HNF1A
115	KEGG_GAP_JUNCTION	0.790540540540541	0.983768191949653	0.0621124188949471	-0.336929855585279	-0.733462603422789	8	c("TUBB", "TUBA4A", "TUBB4B", "TUBA1B")
116	KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY	0.774946921443737	0.983768191949653	0.0602484086158019	-0.443545935222223	-0.733854956305679	3	ISG15
117	KEGG_PROSTATE_CANCER	0.789915966386555	0.983768191949653	0.0588438169595807	-0.392364101237228	-0.742875533744825	5	c("HSP90B1", "HSP90AB1", "HSP90AA1")
118	KEGG_STARCH_AND_SUCROSE_METABOLISM	0.811926605504587	0.983768191949653	0.0617054053637522	-0.299820268569951	-0.74521986253627	12	GAA
119	KEGG_ASTHMA	0.798387096774194	0.983768191949653	0.0564118388217596	-0.493921781742307	-0.748035688947304	2	FCER1G
120	KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM	0.828235294117647	0.983768191949653	0.0619762736001998	-0.276721991979876	-0.751576653755574	16	AGXT
121	KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION	0.748847926267281	0.983768191949653	0.0658311958368866	-0.343001272189411	-0.798996436853915	10	c("SLC38A3", "ATP1B1", "ATP1A1")
122	KEGG_ABC_TRANSPORTERS	0.78735632183908	0.983768191949653	0.0546808488785442	-0.601017441860465	-0.80381285340905	1	ABCA6
123	KEGG_AXON_GUIDANCE	0.744239631336406	0.983768191949653	0.066132620475844	-0.318850085775132	-0.804956520915251	13	c("PLXNB2", "DPYSL2")
124	KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION	0.746511627906977	0.983768191949653	0.066436413766281	-0.361229388116824	-0.807232219195579	9	CALD1
125	KEGG_OLFACTORY_TRANSDUCTION	0.777777777777778	0.983768191949653	0.0552495663125249	-0.609738372093023	-0.815476401463353	1	CALM3
126	KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM	0.777777777777778	0.983768191949653	0.0552495663125249	-0.609738372093023	-0.815476401463353	1	CALM3
127	KEGG_MELANOMA	0.770114942528736	0.983768191949653	0.0557104226766671	-0.615552325581395	-0.823252100166222	1	KRAS
128	KEGG_VIBRIO_CHOLERAE_INFECTION	0.720183486238532	0.983768191949653	0.0675188953767744	-0.337331919659809	-0.838457146333079	12	c("PDIA4", "ACTG1")
129	KEGG_MAPK_SIGNALING_PATHWAY	0.672018348623853	0.979987992795677	0.0709609456938284	-0.347549856501118	-0.863854393572579	12	c("FLNA", "CRK", "FLNB")
130	KEGG_TIGHT_JUNCTION	0.653366583541147	0.968382614891343	0.0766746872490091	-0.292816523771677	-0.866685710315103	22	c("PPP2R1A", "CTTN", "PPP2R2A", "ACTG1", "CGN", "SPTAN1", "PPP2CB", "MYL9")
131	KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM	0.604705882352941	0.961336784813487	0.0776798560117236	-0.333595146878214	-0.906044085639787	16	AGXT
132	KEGG_BASAL_TRANSCRIPTION_FACTORS	0.620689655172414	0.961336784813487	0.065981614400873	-0.686046511627907	-0.917532446938505	1	GTF2A1
133	KEGG_MELANOGENESIS	0.620967741935484	0.961336784813487	0.0684714904492087	-0.610181818181818	-0.924109431126265	2	c("KRAS", "CALM3")
134	KEGG_BASE_EXCISION_REPAIR	0.596194503171247	0.961336784813487	0.0728938564822936	-0.524463373477253	-0.924743067122224	4	HMGB1
